sourceTypeID,roadTypeID,hourDayID,avgSpeedBinID,avgSpeedFraction
11,4,52,6,0.00273129
11,4,42,13,0.148868
11,4,12,10,0.013674
11,4,52,8,0.00275059
11,4,52,9,0.00626363
11,4,52,10,0.0152634
11,4,52,11,0.0212327
11,4,52,13,0.106733
11,4,52,12,0.0561169
11,4,52,5,0.00215704
11,4,42,3,0.00229009
11,4,32,11,0.0381846
11,4,32,12,0.0708241
11,4,32,13,0.111993
11,4,32,14,0.215225
11,4,32,15,0.229379
11,4,32,16,0.297353
11,4,42,15,0.230582
11,4,42,2,0.00369524
11,4,32,10,0.00754177
11,4,42,4,0.00325277
11,4,42,5,0.00389256
11,4,42,6,0.00431112
11,4,42,7,0.00515421
11,4,42,8,0.00767152
11,4,42,9,0.00856244
11,4,42,11,0.0303751
11,4,42,1,0.00329463
11,3,225,10,0.1197
11,3,225,2,0.00962861
11,3,225,3,0.00970453
11,3,225,4,0.00970688
11,3,225,5,0.0120935
11,3,225,6,0.0222403
11,3,225,7,0.0421143
11,3,235,5,0.0105087
11,3,225,9,0.0993739
11,3,215,15,0.104504
11,3,225,11,0.102053
11,3,225,12,0.073859
11,3,225,13,0.059207
11,3,225,14,0.0811398
11,3,225,15,0.121807
11,3,225,16,0.15186
11,3,235,1,0.0136492
11,3,225,8,0.0728933
11,3,215,8,0.0834035
11,3,215,1,0.0164988
11,3,215,2,0.011899
11,3,215,3,0.00974924
11,3,215,4,0.0103346
11,3,215,5,0.0145503
11,3,215,6,0.0256705
11,4,112,2,0.00656526
11,3,225,1,0.0126203
11,3,215,7,0.0484438
11,3,215,16,0.147887
11,3,215,9,0.106306
11,3,215,10,0.117728
11,3,215,11,0.102511
11,3,215,12,0.0734613
11,3,215,13,0.0548225
11,3,215,14,0.0722312
11,3,235,4,0.00831198
11,4,52,16,0.350546
11,4,12,1,0.00169324
11,3,235,2,0.0109434
11,3,245,9,0.0763429
11,3,245,10,0.10304
11,3,245,11,0.106984
11,3,245,12,0.0862089
11,3,245,13,0.0751256
11,3,245,14,0.1017
11,3,245,7,0.0287515
11,3,245,16,0.173948
11,3,245,6,0.0165039
11,4,12,2,0.00603874
11,4,12,3,0.00272057
11,4,12,4,0.00228801
11,4,12,5,0.00199632
11,4,12,6,0.0035373
11,4,12,7,0.00176581
11,4,12,8,0.00541267
11,3,245,15,0.140356
11,3,235,14,0.0878171
11,4,12,9,0.00565314
11,3,235,6,0.0170774
11,3,235,7,0.0341925
11,3,235,8,0.0615813
11,3,235,9,0.0894066
11,3,235,10,0.102183
11,3,235,11,0.103934
11,3,245,8,0.0508568
11,3,235,13,0.06174
11,3,235,3,0.0074756
11,3,235,15,0.136563
11,3,235,16,0.176392
11,3,245,1,0.00971609
11,3,245,2,0.00761053
11,3,245,3,0.00628801
11,3,245,4,0.00743942
11,3,245,5,0.00912841
11,3,235,12,0.0782245
11,4,122,9,0.0161023
11,4,122,1,0.00421149
11,4,122,2,0.00758313
11,4,122,3,0.0103367
11,4,122,4,0.0133014
11,4,122,5,0.015049
11,4,122,6,0.0166952
11,4,132,1,0.00559996
11,4,122,8,0.0162511
11,4,112,14,0.181192
11,4,122,10,0.0200341
11,4,122,11,0.0296246
11,4,122,12,0.0508382
11,4,122,13,0.099239
11,4,122,14,0.174669
11,4,122,15,0.228981
11,4,102,11,0.0208485
11,4,122,7,0.0166784
11,4,112,7,0.00829143
11,4,102,16,0.340199
11,4,102,13,0.0944671
11,4,102,14,0.187319
11,4,102,15,0.26824
11,4,112,1,0.00283663
11,4,112,3,0.00628387
11,4,112,4,0.00867668
11,4,112,16,0.314275
11,4,112,6,0.00825332
11,4,112,15,0.246744
11,4,112,8,0.0103527
11,4,112,9,0.0110933
11,4,112,10,0.0155018
11,4,112,11,0.0235249
11,4,112,12,0.0489538
11,4,112,13,0.0974615
11,4,132,2,0.0114117
11,4,112,5,0.00999331
11,4,142,14,0.158199
11,4,142,6,0.02487
11,4,142,7,0.0254629
11,4,142,8,0.0231818
11,4,142,9,0.0238177
11,4,142,10,0.0266591
11,4,142,11,0.0347085
11,4,122,16,0.280406
11,4,142,13,0.0904589
11,4,142,3,0.0121077
11,4,142,15,0.206506
11,3,205,16,0.167696
11,3,105,9,0.109618
11,4,142,16,0.268332
11,4,152,1,0.00439285
11,4,152,2,0.0116778
11,4,152,3,0.0114826
11,4,142,12,0.052335
11,4,132,12,0.0521631
11,4,132,3,0.0116857
11,4,132,4,0.0152147
11,4,132,5,0.0213654
11,4,132,6,0.0231025
11,4,132,7,0.0234308
11,4,132,8,0.0227303
11,4,132,9,0.0212994
11,4,142,5,0.0210893
11,4,132,11,0.0319367
11,4,142,4,0.0169832
11,4,132,13,0.0959658
11,4,132,14,0.159741
11,4,132,15,0.210176
11,4,132,16,0.269969
11,4,142,1,0.00565416
11,4,142,2,0.00963496
11,4,102,10,0.0117615
11,4,132,10,0.0242079
11,4,72,13,0.0696174
11,4,72,5,7.98822e-4
11,4,72,6,0.00105701
11,4,72,7,0.00123817
11,4,72,8,0.00340498
11,4,72,9,0.00389141
11,4,72,10,0.0064405
11,4,82,5,0.00138654
11,4,72,12,0.0323195
11,4,72,2,0.00194142
11,4,72,14,0.157408
11,4,72,15,0.25953
11,4,72,16,0.442215
11,4,82,1,0.00147279
11,4,82,2,0.00176794
11,4,82,3,0.00174192
11,4,102,12,0.0440349
11,4,72,11,0.0172374
11,4,62,11,0.0243051
11,4,62,2,0.00164244
11,4,62,3,0.00338829
11,4,62,4,9.09425e-4
11,4,62,5,0.00123791
11,4,62,6,0.00182189
11,4,62,7,0.00121054
11,4,62,8,0.00317539
11,4,72,4,9.20072e-4
11,4,62,10,0.0142984
11,4,72,3,9.91396e-4
11,4,62,12,0.0495409
11,4,62,13,0.102902
11,4,62,14,0.174394
11,4,62,15,0.242421
11,4,62,16,0.372527
11,4,72,1,9.88543e-4
11,4,82,6,0.00115905
11,4,62,9,0.00459579
11,4,102,2,0.00480486
11,4,92,10,0.00932609
11,4,92,11,0.0180393
11,4,92,12,0.0366321
11,4,92,13,0.0819286
11,4,92,14,0.166919
11,4,92,15,0.271351
11,4,82,4,6.34911e-4
11,4,102,1,0.00222961
11,4,92,7,0.00220994
11,4,102,3,0.00270793
11,4,102,4,0.00240034
11,4,102,5,0.00222088
11,4,102,6,0.003247
11,4,102,7,0.00358776
11,4,102,8,0.00506148
11,4,102,9,0.00687002
11,4,92,16,0.394242
11,4,82,16,0.442513
11,4,82,7,0.00185789
11,4,82,8,0.00303255
11,4,82,9,0.00406447
11,4,82,10,0.00958388
11,4,82,11,0.0187061
11,4,82,12,0.0323626
11,4,82,13,0.0693681
11,4,92,9,0.00509214
11,4,82,15,0.258641
11,4,92,8,0.00380461
11,4,92,1,0.00211287
11,4,92,2,0.00285322
11,4,92,3,0.00134741
11,4,92,4,0.00126965
11,4,92,5,0.00100548
11,4,92,6,0.00186657
11,4,62,1,0.00163027
11,4,82,14,0.151706
11,3,85,12,0.0729226
11,3,105,11,0.0982582
11,3,85,5,0.0201134
11,3,85,6,0.0352109
11,3,85,7,0.0611391
