year,geoid,pollutant,sourcetype,regclass,fueltype,roadtype,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo,by
2022,36109,115,41,46,NA,NA,6.868958910555278e-4,53249.185764312744,1601.5797944366932,1.915291465818882,3335.182418823242,NA,NA,NA,NA,4
2022,36109,115,41,47,NA,NA,0.002149751985948356,387013.17590522766,11640.248677372932,13.98993913643062,24240.013668060303,NA,NA,NA,NA,4
2022,36109,115,42,42,NA,NA,5.487705525411002e-4,473774.96923828125,14249.781507492065,12.722469568252563,28018.240356445313,NA,NA,NA,NA,4
2022,36109,115,42,46,NA,NA,0.0014973676369862687,73897.50161981583,2222.6203356161714,2.224018453620374,4370.157828330994,NA,NA,NA,NA,4
2022,36109,115,42,47,NA,NA,1.1411097089464306e-7,453.61559104919434,13.643419057130814,0.0135666998103261,26.826099395751953,NA,NA,NA,NA,4
2022,36109,115,42,48,NA,NA,0.003342372473184688,1129211.80078125,33963.412994384766,32.178199768066406,66779.59765625,NA,NA,NA,NA,4
2022,36109,115,43,41,NA,NA,5.623273535704243e-7,92.331383228302,2.777049008756876,0.01586290076375007,7.506430149078369,NA,NA,NA,NA,4
2022,36109,115,43,42,NA,NA,2.477090854426933e-4,290023.3410644531,8723.042074203491,22.2364399433136,23578.690795898438,NA,NA,NA,NA,4
2022,36109,115,43,46,NA,NA,0.024106527501658086,2474652.5029296875,74430.32725524902,191.68820571899414,201187.599609375,NA,NA,NA,NA,4
2022,36109,115,43,47,NA,NA,4.551442898446112e-4,131737.546875,3962.278007507324,10.233200073242188,10710.2001953125,NA,NA,NA,NA,4
2022,36109,115,51,42,NA,NA,8.028011020400073e-7,71.58974885940552,1.999192476272583,0.0207161009311676,1.4465700387954712,NA,NA,NA,NA,4
2022,36109,115,51,46,NA,NA,0.002164470386645686,200994.58923339844,5612.8922996521,8.823049783706665,4061.3748779296875,NA,NA,NA,NA,4
2022,36109,115,51,47,NA,NA,0.0026981202460092343,815242.271484375,22766.07064819336,35.00883960723877,16473.119873046875,NA,NA,NA,NA,4
2022,36109,115,52,41,NA,NA,0.016623704344965504,11163074,311735.40087890625,762.5880126953125,4563330,NA,NA,NA,NA,4
2022,36109,115,52,42,NA,NA,0.009351063024951123,5114478,142824.79858398438,360.2139892578125,2090739,NA,NA,NA,NA,4
2022,36109,115,52,46,NA,NA,0.028179998206269364,3123738.80078125,87232.10122680664,300.40820693969727,1276942,NA,NA,NA,NA,4
2022,36109,115,52,47,NA,NA,0.009893137614427321,2079953.3471240997,58084.06456360221,225.7894675731659,850260.3340148926,NA,NA,NA,NA,4
2022,36109,115,53,41,NA,NA,7.938092580843659e-4,884500.896484375,22301.853729248047,34.67849922180176,18736.22998046875,NA,NA,NA,NA,4
2022,36109,115,53,42,NA,NA,4.184859042197786e-4,422528.1396484375,10653.65788269043,15.909209728240967,8950.340087890625,NA,NA,NA,NA,4
2022,36109,115,53,46,NA,NA,0.0013312478394880145,211804.73193359375,5340.4572830200195,11.430280208587646,4486.6199951171875,NA,NA,NA,NA,4
2022,36109,115,53,47,NA,NA,4.0755865558694815e-4,116958.45739579201,2949.0031987056136,7.040411663241684,2477.5152996480465,NA,NA,NA,NA,4
2022,36109,115,54,41,NA,NA,6.308940248800354e-4,346538.412109375,9677.303939819336,70.72250080108643,12130.790283203125,NA,NA,NA,NA,4
2022,36109,115,54,42,NA,NA,0.0011068695472715717,572212.5914916992,15979.37901210785,118.64695143699646,20030.617614746094,NA,NA,NA,NA,4
2022,36109,115,54,46,NA,NA,8.135918897096417e-4,337397.525390625,9422.022895812988,65.56929969787598,11810.800048828125,NA,NA,NA,NA,4
2022,36109,115,54,47,NA,NA,4.151514550909674e-4,73913.5214805603,2064.0747311115265,14.061488188803194,2587.3915481567383,NA,NA,NA,NA,4
2022,36109,115,61,46,NA,NA,0.004388215947429323,352665.41763305664,8021.620026946068,7.933378949761391,9281.7005777359,NA,NA,NA,NA,4
2022,36109,115,61,47,NA,NA,0.010876354060414425,3551143.2697753906,80773.22874069214,53.93237221240997,93461.52911376953,NA,NA,NA,NA,4
2022,36109,115,61,49,NA,NA,0.018949107732623798,94261.3017578125,2144.0369873046875,1.134310007095337,2480.830078125,NA,NA,NA,NA,4
2022,36109,115,62,46,NA,NA,0.0016848020513862121,197822.30078125,4499.595947265625,1.4999200105667114,228.89100646972656,172.11900329589844,17.64459991455078,0,48.77799987792969,4
2022,36109,115,62,47,NA,NA,0.04602587479166686,12581260,286169.5,85.10050201416016,14557.2001953125,10539,1374.3199462890625,0,3257.639892578125,4
2022,36109,115,62,49,NA,NA,0.04830783046782015,276035.8984375,6278.619201660156,1.399549961090088,319.3890075683594,243.2209930419922,23.06319999694824,0,66.57099914550781,4
2022,36109,116,11,10,NA,NA,0.004494315984629779,2419043,70017.400390625,2175,145826,NA,NA,NA,NA,4
2022,36109,116,21,20,NA,NA,0.5628304190225107,182581517.51312256,5544521.709617853,19290.035747520626,24824115.37399292,NA,NA,NA,NA,4
2022,36109,116,31,30,NA,NA,1.4511117345158482,403207597.72888184,12244365.773509026,34429.59133130312,47053750,NA,NA,NA,NA,4
2022,36109,116,31,41,NA,NA,0.08107428055376428,12497927.109863281,379528.8253688812,1226.454592704773,1458488.5600585938,NA,NA,NA,NA,4
2022,36109,116,32,30,NA,NA,0.09369772286295586,26223968.112976074,782851.0041248798,2212.987663626671,3229463.5522460938,NA,NA,NA,NA,4
2022,36109,116,32,41,NA,NA,0.05646544417166409,8291591.647003174,247524.1636915207,731.0096433758736,1021102.9949951172,NA,NA,NA,NA,4
2022,36109,116,41,42,NA,NA,0.002514177321813804,426859.4504394531,12838.674129486084,12.244709968566895,26735.649169921875,NA,NA,NA,NA,4
2022,36109,116,41,46,NA,NA,8.480656711782331e-4,53249.185764312744,1601.5797944366932,1.915291465818882,3335.182418823242,NA,NA,NA,NA,4
2022,36109,116,41,47,NA,NA,0.020045702264496854,387013.17590522766,11640.248677372932,13.98993913643062,24240.013668060303,NA,NA,NA,NA,4
2022,36109,116,42,42,NA,NA,0.002591237328829263,473774.96923828125,14249.781507492065,12.722469568252563,28018.240356445313,NA,NA,NA,NA,4
2022,36109,116,42,46,NA,NA,0.0010856267108021456,73897.50161981583,2222.6203356161714,2.224018453620374,4370.157828330994,NA,NA,NA,NA,4
2022,36109,116,42,47,NA,NA,3.088651948246479e-5,453.61559104919434,13.643419057130814,0.0135666998103261,26.826099395751953,NA,NA,NA,NA,4
2022,36109,116,42,48,NA,NA,0.009984042830183146,1129211.80078125,33963.412994384766,32.178199768066406,66779.59765625,NA,NA,NA,NA,4
2022,36109,116,43,41,NA,NA,2.6699635435889496e-7,92.331383228302,2.777049008756876,0.01586290076375007,7.506430149078369,NA,NA,NA,NA,4
2022,36109,116,43,42,NA,NA,0.0018204782552402271,290023.3410644531,8723.042074203491,22.2364399433136,23578.690795898438,NA,NA,NA,NA,4
2022,36109,116,43,46,NA,NA,0.04394777187553698,2474652.5029296875,74430.32725524902,191.68820571899414,201187.599609375,NA,NA,NA,NA,4
2022,36109,116,43,47,NA,NA,0.010577275810646816,131737.546875,3962.278007507324,10.233200073242188,10710.2001953125,NA,NA,NA,NA,4
2022,36109,116,51,42,NA,NA,2.5231119527013846e-7,71.58974885940552,1.999192476272583,0.0207161009311676,1.4465700387954712,NA,NA,NA,NA,4
2022,36109,116,51,46,NA,NA,0.0028751350951097187,200994.58923339844,5612.8922996521,8.823049783706665,4061.3748779296875,NA,NA,NA,NA,4
2022,36109,116,51,47,NA,NA,0.05965939242742024,815242.271484375,22766.07064819336,35.00883960723877,16473.119873046875,NA,NA,NA,NA,4
2022,36109,116,52,41,NA,NA,0.043885315884836004,11163074,311735.40087890625,762.5880126953125,4563330,NA,NA,NA,NA,4
2022,36109,116,52,42,NA,NA,0.03598164839786477,5114478,142824.79858398438,360.2139892578125,2090739,NA,NA,NA,NA,4
2022,36109,116,52,46,NA,NA,0.07035164878470822,3123738.80078125,87232.10122680664,300.40820693969727,1276942,NA,NA,NA,NA,4
2022,36109,116,52,47,NA,NA,0.20166693312236816,2079953.3471240997,58084.06456360221,225.7894675731659,850260.3340148926,NA,NA,NA,NA,4
2022,36109,116,53,41,NA,NA,0.0031975724414223805,884500.896484375,22301.853729248047,34.67849922180176,18736.22998046875,NA,NA,NA,NA,4
2022,36109,116,53,42,NA,NA,0.002674849200047902,422528.1396484375,10653.65788269043,15.909209728240967,8950.340087890625,NA,NA,NA,NA,4
2022,36109,116,53,46,NA,NA,0.004304703190427962,211804.73193359375,5340.4572830200195,11.430280208587646,4486.6199951171875,NA,NA,NA,NA,4
2022,36109,116,53,47,NA,NA,0.01064186126640187,116958.45739579201,2949.0031987056136,7.040411663241684,2477.5152996480465,NA,NA,NA,NA,4
2022,36109,116,54,41,NA,NA,0.0010372606723194622,346538.412109375,9677.303939819336,70.72250080108643,12130.790283203125,NA,NA,NA,NA,4
2022,36109,116,54,42,NA,NA,0.0037760491609333197,572212.5914916992,15979.37901210785,118.64695143699646,20030.617614746094,NA,NA,NA,NA,4
2022,36109,116,54,46,NA,NA,0.006601596178370514,337397.525390625,9422.022895812988,65.56929969787598,11810.800048828125,NA,NA,NA,NA,4
2022,36109,116,54,47,NA,NA,0.005271565363955222,73913.5214805603,2064.0747311115265,14.061488188803194,2587.3915481567383,NA,NA,NA,NA,4
2022,36109,116,61,46,NA,NA,0.003248958522220841,352665.41763305664,8021.620026946068,7.933378949761391,9281.7005777359,NA,NA,NA,NA,4
2022,36109,116,61,47,NA,NA,0.20089967262174468,3551143.2697753906,80773.22874069214,53.93237221240997,93461.52911376953,NA,NA,NA,NA,4
2022,36109,116,61,49,NA,NA,0.006682609615381796,94261.3017578125,2144.0369873046875,1.134310007095337,2480.830078125,NA,NA,NA,NA,4
2022,36109,116,62,46,NA,NA,0.0017820762805058578,197822.30078125,4499.595947265625,1.4999200105667114,228.89100646972656,172.11900329589844,17.64459991455078,0,48.77799987792969,4
2022,36109,116,62,47,NA,NA,0.6372757740318775,12581260,286169.5,85.10050201416016,14557.2001953125,10539,1374.3199462890625,0,3257.639892578125,4
2022,36109,116,62,49,NA,NA,0.01880372094456105,276035.8984375,6278.619201660156,1.399549961090088,319.3890075683594,243.2209930419922,23.06319999694824,0,66.57099914550781,4
2022,36109,117,11,10,NA,NA,0.0017526852097944357,2419043,70017.400390625,2175,145826,NA,NA,NA,NA,4
2022,36109,117,21,20,NA,NA,0.269970634507402,182581517.51312256,5544521.709617853,19290.035747520626,24824115.37399292,NA,NA,NA,NA,4
2022,36109,117,31,30,NA,NA,0.5961960438472715,403207597.72888184,12244365.773509026,34429.59133130312,47053750,NA,NA,NA,NA,4
2022,36109,117,31,41,NA,NA,0.02551381197758926,12497927.109863281,379528.8253688812,1226.454592704773,1458488.5600585938,NA,NA,NA,NA,4
2022,36109,117,32,30,NA,NA,0.03974631834894636,26223968.112976074,782851.0041248798,2212.987663626671,3229463.5522460938,NA,NA,NA,NA,4
2022,36109,117,32,41,NA,NA,0.01735157299833643,8291591.647003174,247524.1636915207,731.0096433758736,1021102.9949951172,NA,NA,NA,NA,4
2022,36109,117,41,42,NA,NA,9.734607747304835e-4,426859.4504394531,12838.674129486084,12.244709968566895,26735.649169921875,NA,NA,NA,NA,4
2022,36109,117,41,46,NA,NA,1.4118908718430134e-4,53249.185764312744,1601.5797944366932,1.915291465818882,3335.182418823242,NA,NA,NA,NA,4
2022,36109,117,41,47,NA,NA,0.0020141121057832834,387013.17590522766,11640.248677372932,13.98993913643062,24240.013668060303,NA,NA,NA,NA,4
2022,36109,117,42,42,NA,NA,0.001080453992699404,473774.96923828125,14249.781507492065,12.722469568252563,28018.240356445313,NA,NA,NA,NA,4
2022,36109,117,42,46,NA,NA,1.9593752687896426e-4,73897.50161981583,2222.6203356161714,2.224018453620374,4370.157828330994,NA,NA,NA,NA,4
2022,36109,117,42,47,NA,NA,2.5759783923717805e-6,453.61559104919434,13.643419057130814,0.0135666998103261,26.826099395751953,NA,NA,NA,NA,4
2022,36109,117,42,48,NA,NA,0.0034452929976396263,1129211.80078125,33963.412994384766,32.178199768066406,66779.59765625,NA,NA,NA,NA,4
2022,36109,117,43,41,NA,NA,1.9444822507708182e-7,92.331383228302,2.777049008756876,0.01586290076375007,7.506430149078369,NA,NA,NA,NA,4
2022,36109,117,43,42,NA,NA,6.614033939058572e-4,290023.3410644531,8723.042074203491,22.2364399433136,23578.690795898438,NA,NA,NA,NA,4
2022,36109,117,43,46,NA,NA,0.006561491465618012,2474652.5029296875,74430.32725524902,191.68820571899414,201187.599609375,NA,NA,NA,NA,4
2022,36109,117,43,47,NA,NA,7.481044467567699e-4,131737.546875,3962.278007507324,10.233200073242188,10710.2001953125,NA,NA,NA,NA,4
2022,36109,117,51,42,NA,NA,1.5859583912813946e-7,71.58974885940552,1.999192476272583,0.0207161009311676,1.4465700387954712,NA,NA,NA,NA,4
2022,36109,117,51,46,NA,NA,5.176992392534885e-4,200994.58923339844,5612.8922996521,8.823049783706665,4061.3748779296875,NA,NA,NA,NA,4
2022,36109,117,51,47,NA,NA,0.004095604239410018,815242.271484375,22766.07064819336,35.00883960723877,16473.119873046875,NA,NA,NA,NA,4
2022,36109,117,52,41,NA,NA,0.022837144613731635,11163074,311735.40087890625,762.5880126953125,4563330,NA,NA,NA,NA,4
2022,36109,117,52,42,NA,NA,0.011330310109769901,5114478,142824.79858398438,360.2139892578125,2090739,NA,NA,NA,NA,4
2022,36109,117,52,46,NA,NA,0.008045746744755881,3123738.80078125,87232.10122680664,300.40820693969727,1276942,NA,NA,NA,NA,4
2022,36109,117,52,47,NA,NA,0.011462430699580743,2079953.3471240997,58084.06456360221,225.7894675731659,850260.3340148926,NA,NA,NA,NA,4
2022,36109,117,53,41,NA,NA,0.0017327780769846868,884500.896484375,22301.853729248047,34.67849922180176,18736.22998046875,NA,NA,NA,NA,4
2022,36109,117,53,42,NA,NA,8.963841537479305e-4,422528.1396484375,10653.65788269043,15.909209728240967,8950.340087890625,NA,NA,NA,NA,4
2022,36109,117,53,46,NA,NA,5.224250985520484e-4,211804.73193359375,5340.4572830200195,11.430280208587646,4486.6199951171875,NA,NA,NA,NA,4
2022,36109,117,53,47,NA,NA,6.178613369303143e-4,116958.45739579201,2949.0031987056136,7.040411663241684,2477.5152996480465,NA,NA,NA,NA,4
2022,36109,117,54,41,NA,NA,7.089414311849396e-4,346538.412109375,9677.303939819336,70.72250080108643,12130.790283203125,NA,NA,NA,NA,4
2022,36109,117,54,42,NA,NA,0.0012676448449724376,572212.5914916992,15979.37901210785,118.64695143699646,20030.617614746094,NA,NA,NA,NA,4
2022,36109,117,54,46,NA,NA,8.690289650985505e-4,337397.525390625,9422.022895812988,65.56929969787598,11810.800048828125,NA,NA,NA,NA,4
2022,36109,117,54,47,NA,NA,4.061337280347743e-4,73913.5214805603,2064.0747311115265,14.061488188803194,2587.3915481567383,NA,NA,NA,NA,4
2022,36109,117,61,46,NA,NA,8.298738683265583e-4,352665.41763305664,8021.620026946068,7.933378949761391,9281.7005777359,NA,NA,NA,NA,4
2022,36109,117,61,47,NA,NA,0.017897427369462076,3551143.2697753906,80773.22874069214,53.93237221240997,93461.52911376953,NA,NA,NA,NA,4
2022,36109,117,61,49,NA,NA,4.7506727423751727e-4,94261.3017578125,2144.0369873046875,1.134310007095337,2480.830078125,NA,NA,NA,NA,4
2022,36109,117,62,46,NA,NA,4.6550416300306097e-4,197822.30078125,4499.595947265625,1.4999200105667114,228.89100646972656,172.11900329589844,17.64459991455078,0,48.77799987792969,4
2022,36109,117,62,47,NA,NA,0.06340821273624896,12581260,286169.5,85.10050201416016,14557.2001953125,10539,1374.3199462890625,0,3257.639892578125,4
2022,36109,117,62,49,NA,NA,0.001391188387060538,276035.8984375,6278.619201660156,1.399549961090088,319.3890075683594,243.2209930419922,23.06319999694824,0,66.57099914550781,4
2022,36109,118,11,10,NA,NA,0.04809514436055905,2419043,70017.400390625,2175,145826,NA,NA,NA,NA,4
2022,36109,118,21,20,NA,NA,0.6473782690426049,182581517.51312256,5544521.709617853,19290.035747520626,24824115.37399292,NA,NA,NA,NA,4
2022,36109,118,31,30,NA,NA,1.1859899259654298,403207597.72888184,12244365.773509026,34429.59133130312,47053750,NA,NA,NA,NA,4
2022,36109,118,31,41,NA,NA,0.3751138527877629,12497927.109863281,379528.8253688812,1226.454592704773,1458488.5600585938,NA,NA,NA,NA,4
2022,36109,118,32,30,NA,NA,0.07492170940606967,26223968.112976074,782851.0041248798,2212.987663626671,3229463.5522460938,NA,NA,NA,NA,4
2022,36109,118,32,41,NA,NA,0.13097177876625207,8291591.647003174,247524.1636915207,731.0096433758736,1021102.9949951172,NA,NA,NA,NA,4
2022,36109,118,41,42,NA,NA,0.013510416938515814,426859.4504394531,12838.674129486084,12.244709968566895,26735.649169921875,NA,NA,NA,NA,4
2022,36109,118,41,46,NA,NA,0.008467938056838853,53249.185764312744,1601.5797944366932,1.915291465818882,3335.182418823242,NA,NA,NA,NA,4
2022,36109,118,41,47,NA,NA,0.053062011185602366,387013.17590522766,11640.248677372932,13.98993913643062,24240.013668060303,NA,NA,NA,NA,4
2022,36109,118,42,42,NA,NA,0.008280299281977915,473774.96923828125,14249.781507492065,12.722469568252563,28018.240356445313,NA,NA,NA,NA,4
2022,36109,118,42,46,NA,NA,0.0029008121095657168,73897.50161981583,2222.6203356161714,2.224018453620374,4370.157828330994,NA,NA,NA,NA,4
2022,36109,118,42,47,NA,NA,5.069645382604904e-6,453.61559104919434,13.643419057130814,0.0135666998103261,26.826099395751953,NA,NA,NA,NA,4
2022,36109,118,42,48,NA,NA,0.010693081974750366,1129211.80078125,33963.412994384766,32.178199768066406,66779.59765625,NA,NA,NA,NA,4
2022,36109,118,43,41,NA,NA,3.567281356708918e-5,92.331383228302,2.777049008756876,0.01586290076375007,7.506430149078369,NA,NA,NA,NA,4
2022,36109,118,43,42,NA,NA,0.004860334820477859,290023.3410644531,8723.042074203491,22.2364399433136,23578.690795898438,NA,NA,NA,NA,4
2022,36109,118,43,46,NA,NA,0.058675255164416726,2474652.5029296875,74430.32725524902,191.68820571899414,201187.599609375,NA,NA,NA,NA,4
2022,36109,118,43,47,NA,NA,0.002027003745752154,131737.546875,3962.278007507324,10.233200073242188,10710.2001953125,NA,NA,NA,NA,4
2022,36109,118,51,42,NA,NA,5.102103375520528e-5,71.58974885940552,1.999192476272583,0.0207161009311676,1.4465700387954712,NA,NA,NA,NA,4
2022,36109,118,51,46,NA,NA,0.007685091624807662,200994.58923339844,5612.8922996521,8.823049783706665,4061.3748779296875,NA,NA,NA,NA,4
2022,36109,118,51,47,NA,NA,0.023713370821496924,815242.271484375,22766.07064819336,35.00883960723877,16473.119873046875,NA,NA,NA,NA,4
2022,36109,118,52,41,NA,NA,0.1475062286481261,11163074,311735.40087890625,762.5880126953125,4563330,NA,NA,NA,NA,4
2022,36109,118,52,42,NA,NA,0.12082683062180873,5114478,142824.79858398438,360.2139892578125,2090739,NA,NA,NA,NA,4
2022,36109,118,52,46,NA,NA,0.1279635020473506,3123738.80078125,87232.10122680664,300.40820693969727,1276942,NA,NA,NA,NA,4
2022,36109,118,52,47,NA,NA,0.10488740413325102,2079953.3471240997,58084.06456360221,225.7894675731659,850260.3340148926,NA,NA,NA,NA,4
2022,36109,118,53,41,NA,NA,0.010063306413940125,884500.896484375,22301.853729248047,34.67849922180176,18736.22998046875,NA,NA,NA,NA,4
2022,36109,118,53,42,NA,NA,0.005490057155839159,422528.1396484375,10653.65788269043,15.909209728240967,8950.340087890625,NA,NA,NA,NA,4
2022,36109,118,53,46,NA,NA,0.00790245149255496,211804.73193359375,5340.4572830200195,11.430280208587646,4486.6199951171875,NA,NA,NA,NA,4
2022,36109,118,53,47,NA,NA,0.007073382549865661,116958.45739579201,2949.0031987056136,7.040411663241684,2477.5152996480465,NA,NA,NA,NA,4
2022,36109,118,54,41,NA,NA,0.01722458709264173,346538.412109375,9677.303939819336,70.72250080108643,12130.790283203125,NA,NA,NA,NA,4
2022,36109,118,54,42,NA,NA,0.038808159262316615,572212.5914916992,15979.37901210785,118.64695143699646,20030.617614746094,NA,NA,NA,NA,4
2022,36109,118,54,46,NA,NA,0.01663731990629456,337397.525390625,9422.022895812988,65.56929969787598,11810.800048828125,NA,NA,NA,NA,4
2022,36109,118,54,47,NA,NA,0.008695303066524215,73913.5214805603,2064.0747311115265,14.061488188803194,2587.3915481567383,NA,NA,NA,NA,4
2022,36109,118,61,46,NA,NA,0.01457685722721178,352665.41763305664,8021.620026946068,7.933378949761391,9281.7005777359,NA,NA,NA,NA,4
2022,36109,118,61,47,NA,NA,0.061402965879096875,3551143.2697753906,80773.22874069214,53.93237221240997,93461.52911376953,NA,NA,NA,NA,4
2022,36109,118,61,49,NA,NA,0.02746485779061912,94261.3017578125,2144.0369873046875,1.134310007095337,2480.830078125,NA,NA,NA,NA,4
2022,36109,118,62,46,NA,NA,0.0077204269182402484,197822.30078125,4499.595947265625,1.4999200105667114,228.89100646972656,172.11900329589844,17.64459991455078,0,48.77799987792969,4
2022,36109,118,62,47,NA,NA,0.459456630051136,12581260,286169.5,85.10050201416016,14557.2001953125,10539,1374.3199462890625,0,3257.639892578125,4
2022,36109,118,62,49,NA,NA,0.07003569230437277,276035.8984375,6278.619201660156,1.399549961090088,319.3890075683594,243.2209930419922,23.06319999694824,0,66.57099914550781,4
2022,36109,119,11,10,NA,NA,0,2419043,70017.400390625,2175,145826,NA,NA,NA,NA,4
2022,36109,119,21,20,NA,NA,0,182581517.51312256,5544521.709617853,19290.035747520626,24824115.37399292,NA,NA,NA,NA,4
2022,36109,119,31,30,NA,NA,0,403207597.72888184,12244365.773509026,34429.59133130312,47053750,NA,NA,NA,NA,4
2022,36109,119,31,41,NA,NA,0,12497927.109863281,379528.8253688812,1226.454592704773,1458488.5600585938,NA,NA,NA,NA,4
2022,36109,119,32,30,NA,NA,0,26223968.112976074,782851.0041248798,2212.987663626671,3229463.5522460938,NA,NA,NA,NA,4
2022,36109,119,32,41,NA,NA,0,8291591.647003174,247524.1636915207,731.0096433758736,1021102.9949951172,NA,NA,NA,NA,4
2022,36109,119,41,42,NA,NA,0,426859.4504394531,12838.674129486084,12.244709968566895,26735.649169921875,NA,NA,NA,NA,4
2022,36109,119,41,46,NA,NA,0,53249.185764312744,1601.5797944366932,1.915291465818882,3335.182418823242,NA,NA,NA,NA,4
2022,36109,119,41,47,NA,NA,0,387013.17590522766,11640.248677372932,13.98993913643062,24240.013668060303,NA,NA,NA,NA,4
2022,36109,119,42,42,NA,NA,0,473774.96923828125,14249.781507492065,12.722469568252563,28018.240356445313,NA,NA,NA,NA,4
2022,36109,119,42,46,NA,NA,0,73897.50161981583,2222.6203356161714,2.224018453620374,4370.157828330994,NA,NA,NA,NA,4
2022,36109,119,42,47,NA,NA,0,453.61559104919434,13.643419057130814,0.0135666998103261,26.826099395751953,NA,NA,NA,NA,4
2022,36109,119,42,48,NA,NA,0,1129211.80078125,33963.412994384766,32.178199768066406,66779.59765625,NA,NA,NA,NA,4
2022,36109,119,43,41,NA,NA,0,92.331383228302,2.777049008756876,0.01586290076375007,7.506430149078369,NA,NA,NA,NA,4
2022,36109,119,43,42,NA,NA,0,290023.3410644531,8723.042074203491,22.2364399433136,23578.690795898438,NA,NA,NA,NA,4
2022,36109,119,43,46,NA,NA,0,2474652.5029296875,74430.32725524902,191.68820571899414,201187.599609375,NA,NA,NA,NA,4
2022,36109,119,43,47,NA,NA,0,131737.546875,3962.278007507324,10.233200073242188,10710.2001953125,NA,NA,NA,NA,4
2022,36109,119,51,42,NA,NA,0,71.58974885940552,1.999192476272583,0.0207161009311676,1.4465700387954712,NA,NA,NA,NA,4
2022,36109,119,51,46,NA,NA,0,200994.58923339844,5612.8922996521,8.823049783706665,4061.3748779296875,NA,NA,NA,NA,4
2022,36109,119,51,47,NA,NA,0,815242.271484375,22766.07064819336,35.00883960723877,16473.119873046875,NA,NA,NA,NA,4
2022,36109,119,52,41,NA,NA,0,11163074,311735.40087890625,762.5880126953125,4563330,NA,NA,NA,NA,4
2022,36109,119,52,42,NA,NA,0,5114478,142824.79858398438,360.2139892578125,2090739,NA,NA,NA,NA,4
2022,36109,119,52,46,NA,NA,0,3123738.80078125,87232.10122680664,300.40820693969727,1276942,NA,NA,NA,NA,4
2022,36109,119,52,47,NA,NA,0,2079953.3471240997,58084.06456360221,225.7894675731659,850260.3340148926,NA,NA,NA,NA,4
2022,36109,119,53,41,NA,NA,0,884500.896484375,22301.853729248047,34.67849922180176,18736.22998046875,NA,NA,NA,NA,4
2022,36109,119,53,42,NA,NA,0,422528.1396484375,10653.65788269043,15.909209728240967,8950.340087890625,NA,NA,NA,NA,4
2022,36109,119,53,46,NA,NA,0,211804.73193359375,5340.4572830200195,11.430280208587646,4486.6199951171875,NA,NA,NA,NA,4
2022,36109,119,53,47,NA,NA,0,116958.45739579201,2949.0031987056136,7.040411663241684,2477.5152996480465,NA,NA,NA,NA,4
2022,36109,119,54,41,NA,NA,0,346538.412109375,9677.303939819336,70.72250080108643,12130.790283203125,NA,NA,NA,NA,4
2022,36109,119,54,42,NA,NA,0,572212.5914916992,15979.37901210785,118.64695143699646,20030.617614746094,NA,NA,NA,NA,4
2022,36109,119,54,46,NA,NA,0,337397.525390625,9422.022895812988,65.56929969787598,11810.800048828125,NA,NA,NA,NA,4
2022,36109,119,54,47,NA,NA,0,73913.5214805603,2064.0747311115265,14.061488188803194,2587.3915481567383,NA,NA,NA,NA,4
2022,36109,119,61,46,NA,NA,0,352665.41763305664,8021.620026946068,7.933378949761391,9281.7005777359,NA,NA,NA,NA,4
2022,36109,119,61,47,NA,NA,0,3551143.2697753906,80773.22874069214,53.93237221240997,93461.52911376953,NA,NA,NA,NA,4
2022,36109,119,61,49,NA,NA,0,94261.3017578125,2144.0369873046875,1.134310007095337,2480.830078125,NA,NA,NA,NA,4
2022,36109,119,62,46,NA,NA,0,197822.30078125,4499.595947265625,1.4999200105667114,228.89100646972656,172.11900329589844,17.64459991455078,0,48.77799987792969,4
2022,36109,119,62,47,NA,NA,0,12581260,286169.5,85.10050201416016,14557.2001953125,10539,1374.3199462890625,0,3257.639892578125,4
2022,36109,119,62,49,NA,NA,0,276035.8984375,6278.619201660156,1.399549961090088,319.3890075683594,243.2209930419922,23.06319999694824,0,66.57099914550781,4
2022,36109,1,11,NA,1,1,0.14111678302288055,NA,NA,NA,NA,NA,NA,NA,NA,5
2022,36109,1,11,NA,1,2,0,0,0,2175,145826,NA,NA,NA,NA,5
2022,36109,1,11,NA,1,3,1.2421283721923828,1496500,30706.400390625,2175,145826,NA,NA,NA,NA,5
2022,36109,1,11,NA,1,4,0.0964900404214859,122652,2070.5,2175,145826,NA,NA,NA,NA,5
2022,36109,1,11,NA,1,5,0.9816599488258362,799891,37240.5,2175,145826,NA,NA,NA,NA,5
2022,36109,1,21,NA,1,1,19.02568626403809,NA,NA,NA,NA,NA,NA,NA,NA,5
2022,36109,1,21,NA,1,2,0,0,0,19064.099609375,24522100,NA,NA,NA,NA,5
2022,36109,1,21,NA,1,3,5.805536270141602,97024800,1990830,19064.099609375,24522100,NA,NA,NA,NA,5
2022,36109,1,21,NA,1,4,0.6990728378295898,13263700,223906,19064.099609375,24522100,NA,NA,NA,NA,5
2022,36109,1,21,NA,1,5,6.78892183303833,70071696,3262330,19064.099609375,24522100,NA,NA,NA,NA,5
2022,36109,1,21,NA,2,1,0.17311830818653107,NA,NA,NA,NA,NA,NA,NA,NA,5
2022,36109,1,21,NA,2,2,0,0,0,107.31700134277344,106390,NA,NA,NA,NA,5
2022,36109,1,21,NA,2,3,0.07563060522079468,420945,8637.2900390625,107.31700134277344,106390,NA,NA,NA,NA,5
