sourceTypeID,roadTypeID,hourDayID,avgSpeedBinID,avgSpeedFraction
32,5,52,1,0.10841300338506699
32,5,52,2,0.05044399946928024
32,5,52,3,0.05290469899773598
32,5,52,4,0.06926900148391724
32,5,52,5,0.08420609682798386
32,5,52,6,0.09147299826145172
32,5,52,7,0.09590359777212143
32,5,52,8,0.08964840322732925
32,5,52,9,0.07541120052337646
32,5,52,10,0.0620897002518177
32,5,52,11,0.05029330030083656
32,5,52,12,0.04926320165395737
32,5,52,13,0.049538400024175644
32,5,52,14,0.037895798683166504
32,5,52,15,0.019953299313783646
32,5,52,16,0.013293299823999405
32,5,55,1,0.09985639899969101
32,5,55,2,0.04428569972515106
32,5,55,3,0.04719650000333786
32,5,55,4,0.063400499522686
32,5,55,5,0.08016189932823181
32,5,55,6,0.09144999831914902
32,5,55,7,0.0957522988319397
32,5,55,8,0.09116990119218826
32,5,55,9,0.07921840250492096
32,5,55,10,0.06577900052070618
32,5,55,11,0.053690098226070404
32,5,55,12,0.05170390009880066
32,5,55,13,0.052692800760269165
32,5,55,14,0.042681898921728134
32,5,55,15,0.02527330070734024
32,5,55,16,0.015687299892306328
32,5,62,1,0.09930480271577835
32,5,62,2,0.04314060136675835
32,5,62,3,0.04884219914674759
32,5,62,4,0.06649000197649002
32,5,62,5,0.08342990279197693
32,5,62,6,0.09439089894294739
32,5,62,7,0.0994499996304512
32,5,62,8,0.09141640365123749
32,5,62,9,0.07806020230054855
32,5,62,10,0.06500150263309479
32,5,62,11,0.05333099886775017
32,5,62,12,0.04895709827542305
32,5,62,13,0.049007099121809006
32,5,62,14,0.04012779891490936
32,5,62,15,0.02333099953830242
32,5,62,16,0.015719499439001083
32,5,65,1,0.08504089713096619
32,5,65,2,0.038509801030159
32,5,65,3,0.04581790044903755
32,5,65,4,0.06481999903917313
32,5,65,5,0.08384139835834503
32,5,65,6,0.09668689966201782
32,5,65,7,0.10087499767541885
32,5,65,8,0.09556440263986588
32,5,65,9,0.08158809691667557
32,5,65,10,0.06603740155696869
32,5,65,11,0.05347039923071861
32,5,65,12,0.04896879941225052
32,5,65,13,0.05002269893884659
32,5,65,14,0.043583501130342484
32,5,65,15,0.028212299570441246
32,5,65,16,0.01696009933948517
32,5,72,1,0.09516890347003937
32,5,72,2,0.041881900280714035
32,5,72,3,0.050550300627946854
32,5,72,4,0.06832840293645859
32,5,72,5,0.08859139680862427
32,5,72,6,0.0978877991437912
32,5,72,7,0.10313300043344498
32,5,72,8,0.09576059877872467
32,5,72,9,0.08094339817762375
32,5,72,10,0.06298290193080902
32,5,72,11,0.05004040151834488
32,5,72,12,0.04393110051751137
32,5,72,13,0.043646398931741714
32,5,72,14,0.037871599197387695
32,5,72,15,0.024403799325227737
32,5,72,16,0.014877700246870518
32,5,75,1,0.0892862007021904
32,5,75,2,0.0515207014977932
32,5,75,3,0.06105849891901016
32,5,75,4,0.08140549808740616
32,5,75,5,0.09871990233659744
32,5,75,6,0.10497000068426132
32,5,75,7,0.10319100320339203
32,5,75,8,0.09270419925451279
32,5,75,9,0.07595270127058029
32,5,75,10,0.05812549963593483
32,5,75,11,0.04388429969549179
32,5,75,12,0.038909200578927994
32,5,75,13,0.03792870044708252
32,5,75,14,0.03209489956498146
32,5,75,15,0.019289499148726463
32,5,75,16,0.010959500446915627
32,5,82,1,0.1143990010023117
32,5,82,2,0.051444098353385925
32,5,82,3,0.05797350034117699
32,5,82,4,0.07723599672317505
32,5,82,5,0.09578630328178406
32,5,82,6,0.102012999355793
32,5,82,7,0.10203000158071518
32,5,82,8,0.09267830103635788
32,5,82,9,0.07651430368423462
32,5,82,10,0.05670740082859993
32,5,82,11,0.041083499789237976
32,5,82,12,0.033698100596666336
32,5,82,13,0.034426700323820114
32,5,82,14,0.031040599569678307
32,5,82,15,0.02007799968123436
32,5,82,16,0.012890700250864029
32,5,85,1,0.1129240021109581
32,5,85,2,0.08325439691543579
32,5,85,3,0.08953890204429626
32,5,85,4,0.10437799990177155
32,5,85,5,0.11229100078344345
32,5,85,6,0.10732799768447876
32,5,85,7,0.09506569802761078
32,5,85,8,0.07809879630804062
32,5,85,9,0.05927940085530281
32,5,85,10,0.04193510115146637
32,5,85,11,0.029940199106931686
32,5,85,12,0.02579979971051216
32,5,85,13,0.023943400010466576
32,5,85,14,0.01873379945755005
32,5,85,15,0.010356299579143524
32,5,85,16,0.007134350016713142
32,5,92,1,0.13933800160884857
32,5,92,2,0.06150389835238457
32,5,92,3,0.06786049902439117
32,5,92,4,0.08549380302429199
32,5,92,5,0.10001300275325775
32,5,92,6,0.10280399769544601
32,5,92,7,0.09950370341539383
32,5,92,8,0.0879795029759407
32,5,92,9,0.07037989795207977
32,5,92,10,0.04959560185670853
32,5,92,11,0.034117601811885834
32,5,92,12,0.027437899261713028
32,5,92,13,0.027074400335550308
32,5,92,14,0.0231711994856596
32,5,92,15,0.01369439996778965
32,5,92,16,0.01003270037472248
32,5,95,1,0.13326199352741241
32,5,95,2,0.08662279695272446
32,5,95,3,0.0893888995051384
32,5,95,4,0.10332400351762772
32,5,95,5,0.1100969985127449
32,5,95,6,0.10491199791431427
32,5,95,7,0.09308309853076935
32,5,95,8,0.07619690150022507
32,5,95,9,0.05715020000934601
32,5,95,10,0.03976359963417053
32,5,95,11,0.027743099257349968
32,5,95,12,0.02394529990851879
32,5,95,13,0.022097699344158173
32,5,95,14,0.01699879951775074
32,5,95,15,0.008663619868457317
32,5,95,16,0.006749869789928198
32,5,102,1,0.15137599408626556
32,5,102,2,0.06872600317001343
32,5,102,3,0.07664059847593307
32,5,102,4,0.0935249999165535
32,5,102,5,0.10491199791431427
32,5,102,6,0.10272599756717682
32,5,102,7,0.09430620074272156
32,5,102,8,0.08081710338592529
32,5,102,9,0.06255590170621872
32,5,102,10,0.04368849843740463
32,5,102,11,0.029733600094914436
32,5,102,12,0.024466900154948235
32,5,102,13,0.024281999096274376
32,5,102,14,0.021045900881290436
32,5,102,15,0.012068400159478188
32,5,102,16,0.009131009690463543
32,5,105,1,0.14335399866104126
32,5,105,2,0.07821589708328247
32,5,105,3,0.083092100918293
32,5,105,4,0.09982450306415558
32,5,105,5,0.108365997672081
32,5,105,6,0.10401099920272827
32,5,105,7,0.09329129755496979
32,5,105,8,0.07702499628067017
32,5,105,9,0.057944100350141525
32,5,105,10,0.040503598749637604
32,5,105,11,0.0284682996571064
32,5,105,12,0.025464100763201714
32,5,105,13,0.024562599137425423
32,5,105,14,0.019144199788570404
32,5,105,15,0.009539890103042126
32,5,105,16,0.007193409837782383
32,5,112,1,0.15283800661563873
32,5,112,2,0.07370039820671082
32,5,112,3,0.08183299750089645
32,5,112,4,0.09820549935102463
32,5,112,5,0.10670699924230576
32,5,112,6,0.1028669998049736
32,5,112,7,0.09274020045995712
32,5,112,8,0.07759969681501389
32,5,112,9,0.059287700802087784
32,5,112,10,0.04118869826197624
32,5,112,11,0.027718400582671165
32,5,112,12,0.023093700408935547
32,5,112,13,0.023079300299286842
32,5,112,14,0.01946369931101799
32,5,112,15,0.011034299619495869
32,5,112,16,0.008644039742648602
32,5,115,1,0.14785000681877136
32,5,115,2,0.07659760117530823
32,5,115,3,0.08346480131149292
32,5,115,4,0.10081800073385239
32,5,115,5,0.1088310033082962
32,5,115,6,0.10369600355625153
32,5,115,7,0.09265220165252686
32,5,115,8,0.07590889930725098
32,5,115,9,0.05706709995865822
32,5,115,10,0.03967570140957832
32,5,115,11,0.02778109908103943
32,5,115,12,0.025014199316501617
32,5,115,13,0.024383900687098503
32,5,115,14,0.01934649981558323
32,5,115,15,0.009732509963214397
32,5,115,16,0.007180859800428152
32,5,122,1,0.1510079950094223
32,5,122,2,0.07578050345182419
32,5,122,3,0.08508510142564774
32,5,122,4,0.10139600187540054
32,5,122,5,0.10855600237846375
32,5,122,6,0.10277099907398224
32,5,122,7,0.09210590273141861
32,5,122,8,0.07718049734830856
32,5,122,9,0.0576895996928215
32,5,122,10,0.03965749964118004
32,5,122,11,0.027075299993157387
32,5,122,12,0.022326599806547165
32,5,122,13,0.02232939936220646
32,5,122,14,0.018575100228190422
32,5,122,15,0.010586099699139595
32,5,122,16,0.007877619937062263
32,5,125,1,0.14675700664520264
32,5,125,2,0.07902009785175323
32,5,125,3,0.08753269910812378
32,5,125,4,0.10480199754238129
32,5,125,5,0.11134099960327148
32,5,125,6,0.10399399697780609
32,5,125,7,0.09121199697256088
32,5,125,8,0.07390139997005463
32,5,125,9,0.05473329871892929
32,5,125,10,0.037824999541044235
32,5,125,11,0.02643439918756485
32,5,125,12,0.023824799805879593
32,5,125,13,0.02333890087902546
32,5,125,14,0.01866229996085167
32,5,125,15,0.009492959827184677
32,5,125,16,0.007127730175852776
32,5,132,1,0.14689600467681885
32,5,132,2,0.07891900092363358
32,5,132,3,0.08731559664011002
32,5,132,4,0.10288599878549576
32,5,132,5,0.10904199630022049
32,5,132,6,0.10277900099754333
32,5,132,7,0.0915307030081749
32,5,132,8,0.07618039846420288
32,5,132,9,0.05735189840197563
32,5,132,10,0.03947659954428673
32,5,132,11,0.02625730074942112
32,5,132,12,0.021986400708556175
32,5,132,13,0.021755600348114967
32,5,132,14,0.01859869994223118
32,5,132,15,0.010777199640870094
32,5,132,16,0.008246890269219875
32,5,135,1,0.14390799403190613
32,5,135,2,0.08244950324296951
32,5,135,3,0.09114959836006165
32,5,135,4,0.10748499631881714
32,5,135,5,0.11235000193119049
32,5,135,6,0.10360600054264069
32,5,135,7,0.08986009657382965
32,5,135,8,0.07223069667816162
32,5,135,9,0.0532929003238678
32,5,135,10,0.03669559955596924
32,5,135,11,0.02582940086722374
32,5,135,12,0.02337850071489811
32,5,135,13,0.02304380014538765
32,5,135,14,0.018321599811315536
32,5,135,15,0.009433270432054996
32,5,135,16,0.006965959910303354
32,5,142,1,0.14720100164413452
32,5,142,2,0.07947330176830292
32,5,142,3,0.08663439750671387
32,5,142,4,0.10154800117015839
32,5,142,5,0.10830499976873398
32,5,142,6,0.10236900299787521
32,5,142,7,0.09135760366916656
32,5,142,8,0.07608459889888763
32,5,142,9,0.05791829898953438
32,5,142,10,0.039758700877428055
32,5,142,11,0.026706699281930923
32,5,142,12,0.02213899977505207
32,5,142,13,0.022153999656438828
32,5,142,14,0.01892000064253807
32,5,142,15,0.01107459980994463
32,5,142,16,0.008355439640581608
32,5,145,1,0.1429709941148758
32,5,145,2,0.08136039972305298
32,5,145,3,0.08985979855060577
32,5,145,4,0.10636100172996521
32,5,145,5,0.1117589995265007
32,5,145,6,0.10373400151729584
32,5,145,7,0.09048900008201599
32,5,145,8,0.07330720126628876
32,5,145,9,0.05427129939198494
32,5,145,10,0.03730760142207146
32,5,145,11,0.02623569965362549
32,5,145,12,0.023631799966096878
32,5,145,13,0.02338239923119545
32,5,145,14,0.018712200224399567
32,5,145,15,0.009559489786624908
32,5,145,16,0.007057469803839922
32,5,152,1,0.14932499825954437
32,5,152,2,0.07659079879522324
32,5,152,3,0.08466789871454239
32,5,152,4,0.10044799745082855
32,5,152,5,0.10716100037097931
32,5,152,6,0.10183800011873245
32,5,152,7,0.09176360070705414
32,5,152,8,0.07672250270843506
32,5,152,9,0.0589527003467083
32,5,152,10,0.04121080040931702
32,5,152,11,0.02798129990696907
32,5,152,12,0.022473899647593498
32,5,152,13,0.022360999137163162
32,5,152,14,0.018812499940395355
32,5,152,15,0.01149080041795969
32,5,152,16,0.008199060335755348
32,5,155,1,0.13741199672222137
32,5,155,2,0.08167000114917755
32,5,155,3,0.09129069745540619
32,5,155,4,0.1084270030260086
32,5,155,5,0.11345099657773972
32,5,155,6,0.10458900034427643
32,5,155,7,0.09069009870290756
32,5,155,8,0.07274369895458221
32,5,155,9,0.05384080111980438
32,5,155,10,0.03701790049672127
32,5,155,11,0.02608259953558445
32,5,155,12,0.02331550046801567
32,5,155,13,0.02324189990758896
32,5,155,14,0.01911499910056591
32,5,155,15,0.009916869923472404
32,5,155,16,0.007195369806140661
32,5,162,1,0.14664800465106964
32,5,162,2,0.07307270169258118
32,5,162,3,0.08199059963226318
32,5,162,4,0.09844899922609329
32,5,162,5,0.10601399838924408
32,5,162,6,0.10245499759912491
32,5,162,7,0.09246739745140076
32,5,162,8,0.0784837007522583
32,5,162,9,0.06118689849972725
32,5,162,10,0.04302050173282623
32,5,162,11,0.02869259938597679
32,5,162,12,0.02364250086247921
32,5,162,13,0.023502899333834648
32,5,162,14,0.019787000492215157
32,5,162,15,0.011958600021898746
32,5,162,16,0.00862825009971857
32,5,165,1,0.13138200342655182
32,5,165,2,0.0867409035563469
32,5,165,3,0.09491969645023346
32,5,165,4,0.11003600060939789
32,5,165,5,0.11378400027751923
32,5,165,6,0.10423199832439423
32,5,165,7,0.08995559811592102
32,5,165,8,0.07245749980211258
32,5,165,9,0.05382179841399193
32,5,165,10,0.03702560067176819
32,5,165,11,0.025895899161696434
32,5,165,12,0.022544100880622864
32,5,165,13,0.022108500823378563
32,5,165,14,0.018270699307322502
32,5,165,15,0.00989909004420042
32,5,165,16,0.006926360074430704
32,5,172,1,0.13944299519062042
32,5,172,2,0.06814759969711304
32,5,172,3,0.0782179981470108
32,5,172,4,0.09599319845438004
32,5,172,5,0.10600200295448303
32,5,172,6,0.1034260019659996
32,5,172,7,0.09540429711341858
32,5,172,8,0.08245690166950226
32,5,172,9,0.06386259943246841
32,5,172,10,0.044696200639009476
32,5,172,11,0.030653400346636772
32,5,172,12,0.02467859908938408
32,5,172,13,0.024128500372171402
32,5,172,14,0.02105030044913292
32,5,172,15,0.012771500274538994
32,5,172,16,0.009067869745194912
32,5,175,1,0.1260630041360855
32,5,175,2,0.09125389903783798
32,5,175,3,0.09619809687137604
32,5,175,4,0.10990700125694275
32,5,175,5,0.11377900093793869
32,5,175,6,0.10516200214624405
32,5,175,7,0.09143680334091187
32,5,175,8,0.07416819781064987
32,5,175,9,0.05503850057721138
32,5,175,10,0.037689000368118286
32,5,175,11,0.025871599093079567
32,5,175,12,0.02145729959011078
32,5,175,13,0.020127199590206146
32,5,175,14,0.016252100467681885
32,5,175,15,0.009186689741909504
32,5,175,16,0.006410839967429638
32,5,182,1,0.1265600025653839
32,5,182,2,0.06585749983787537
32,5,182,3,0.07654689997434616
32,5,182,4,0.09562750160694122
32,5,182,5,0.10622300207614899
32,5,182,6,0.10461000353097916
32,5,182,7,0.0980089008808136
32,5,182,8,0.08347409963607788
32,5,182,9,0.06534600257873535
32,5,182,10,0.0465129017829895
32,5,182,11,0.03252189978957176
32,5,182,12,0.02670150063931942
32,5,182,13,0.026579400524497032
32,5,182,14,0.022574499249458313
32,5,182,15,0.013582199811935425
32,5,182,16,0.009273599833250046
32,5,185,1,0.12072800099849701
32,5,185,2,0.10322300344705582
32,5,185,3,0.10177800059318542
32,5,185,4,0.11061199754476547
32,5,185,5,0.11281699687242508
32,5,185,6,0.1037290021777153
32,5,185,7,0.0895979031920433
32,5,185,8,0.07232210040092468
32,5,185,9,0.05380899831652641
32,5,185,10,0.0369546003639698
32,5,185,11,0.025291500613093376
32,5,185,12,0.02078000083565712
32,5,185,13,0.018934600055217743
32,5,185,14,0.014943400397896767
32,5,185,15,0.00838708970695734
32,5,185,16,0.006091659888625145
32,5,192,1,0.11881499737501144
32,5,192,2,0.06353750079870224
32,5,192,3,0.07439050078392029
32,5,192,4,0.09364420175552368
32,5,192,5,0.10603500157594681
32,5,192,6,0.10581900179386139
32,5,192,7,0.0985976979136467
32,5,192,8,0.08436159789562225
32,5,192,9,0.06681709736585617
32,5,192,10,0.047588199377059937
32,5,192,11,0.03354780003428459
32,5,192,12,0.028945600613951683
32,5,192,13,0.028640499338507652
32,5,192,14,0.024334000423550606
32,5,192,15,0.014839399605989456
32,5,192,16,0.010086599737405777
32,5,195,1,0.1109199970960617
32,5,195,2,0.077736496925354
32,5,195,3,0.08506129682064056
32,5,195,4,0.10106699913740158
32,5,195,5,0.11035799980163574
32,5,195,6,0.10728500038385391
32,5,195,7,0.09715720266103745
32,5,195,8,0.08160070329904556
32,5,195,9,0.0622905008494854
32,5,195,10,0.04389670118689537
32,5,195,11,0.030856799334287643
32,5,195,12,0.0266829002648592
32,5,195,13,0.02552499994635582
32,5,195,14,0.020299099385738373
32,5,195,15,0.011522299610078335
32,5,195,16,0.007741719949990511
32,5,202,1,0.10839899629354477
32,5,202,2,0.06040919944643974
32,5,202,3,0.0722820982336998
32,5,202,4,0.09131880104541779
32,5,202,5,0.10496900230646133
32,5,202,6,0.10650300234556198
32,5,202,7,0.10005000233650208
32,5,202,8,0.08566170185804367
32,5,202,9,0.06742239743471146
32,5,202,10,0.04864479973912239
32,5,202,11,0.03590349853038788
32,5,202,12,0.03163360059261322
32,5,202,13,0.032541099935770035
32,5,202,14,0.02691970020532608
32,5,202,15,0.01596580073237419
32,5,202,16,0.011376299895346165
32,5,205,1,0.10077500343322754
32,5,205,2,0.059620201587677
32,5,205,3,0.07194460183382034
32,5,205,4,0.09219969809055328
32,5,205,5,0.1072160005569458
32,5,205,6,0.10882499814033508
32,5,205,7,0.1016639992594719
32,5,205,8,0.0874686986207962
32,5,205,9,0.06785140186548233
32,5,205,10,0.04889729991555214
32,5,205,11,0.035684000700712204
32,5,205,12,0.03287160024046898
32,5,205,13,0.03281030058860779
32,5,205,14,0.026678400114178658
32,5,205,15,0.0156382005661726
32,5,205,16,0.009855249896645546
32,5,212,1,0.1075339987874031
32,5,212,2,0.059893399477005005
32,5,212,3,0.06880760192871094
32,5,212,4,0.08866900205612183
32,5,212,5,0.10170800238847733
32,5,212,6,0.10544099658727646
32,5,212,7,0.09932489693164825
32,5,212,8,0.08601540327072144
32,5,212,9,0.06838340312242508
32,5,212,10,0.050566401332616806
32,5,212,11,0.03672510012984276
32,5,212,12,0.034672901034355164
32,5,212,13,0.03615570068359375
32,5,212,14,0.029546599835157394
32,5,212,15,0.016113800927996635
32,5,212,16,0.010443399660289288
32,5,215,1,0.09874150156974792
32,5,215,2,0.05498310178518295
32,5,215,3,0.0675714984536171
32,5,215,4,0.08833800256252289
32,5,215,5,0.10413800179958344
32,5,215,6,0.107634998857975
32,5,215,7,0.10243000090122223
32,5,215,8,0.08848010003566742
32,5,215,9,0.0693390965461731
32,5,215,10,0.051093198359012604
32,5,215,11,0.03810520097613335
32,5,215,12,0.036628998816013336
32,5,215,13,0.03730589896440506
32,5,215,14,0.029294300824403763
32,5,215,15,0.015806199982762337
32,5,215,16,0.010109299793839455
32,5,222,1,0.1103539988398552
32,5,222,2,0.060869600623846054
32,5,222,3,0.06869050115346909
32,5,222,4,0.08514879643917084
32,5,222,5,0.0983991026878357
32,5,222,6,0.10130400210618973
32,5,222,7,0.09830310195684433
32,5,222,8,0.08564689755439758
32,5,222,9,0.06794360280036926
32,5,222,10,0.05120740085840225
32,5,222,11,0.03925300016999245
32,5,222,12,0.037403400987386703
32,5,222,13,0.038405898958444595
32,5,222,14,0.029336299747228622
32,5,222,15,0.016419099643826485
32,5,222,16,0.011315600015223026
32,5,225,1,0.10176599770784378
32,5,225,2,0.05528569966554642
32,5,225,3,0.06476949900388718
32,5,225,4,0.0832379013299942
32,5,225,5,0.09872820228338242
32,5,225,6,0.10412599891424179
32,5,225,7,0.10083799809217453
32,5,225,8,0.08837340027093887
32,5,225,9,0.07009849697351456
32,5,225,10,0.052950598299503326
32,5,225,11,0.04051690176129341
32,5,225,12,0.03999850153923035
32,5,225,13,0.04185299947857857
32,5,225,14,0.030977100133895874
32,5,225,15,0.016258299350738525
32,5,225,16,0.010221400298178196
32,5,232,1,0.11453799903392792
32,5,232,2,0.06142419949173927
32,5,232,3,0.06613980233669281
32,5,232,4,0.0810294970870018
32,5,232,5,0.09462200105190277
32,5,232,6,0.09902209788560867
32,5,232,7,0.09625639766454697
32,5,232,8,0.08703800290822983
32,5,232,9,0.06847570091485977
32,5,232,10,0.05331150069832802
32,5,232,11,0.03984849900007248
32,5,232,12,0.038381900638341904
32,5,232,13,0.04046820104122162
32,5,232,14,0.030320599675178528
32,5,232,15,0.016656000167131424
32,5,232,16,0.012467700056731701
32,5,235,1,0.10717199742794037
32,5,235,2,0.05532259866595268
32,5,235,3,0.06150219962000847
32,5,235,4,0.07733529806137085
32,5,235,5,0.09274259954690933
32,5,235,6,0.10023300349712372
32,5,235,7,0.09814739972352982
32,5,235,8,0.0884174033999443
32,5,235,9,0.0715055987238884
32,5,235,10,0.05499209836125374
32,5,235,11,0.04313949868083
32,5,235,12,0.04301980137825012
32,5,235,13,0.0449024997651577
32,5,235,14,0.03324029967188835
32,5,235,15,0.01721169985830784
32,5,235,16,0.01111579965800047
32,5,242,1,0.1215049996972084
32,5,242,2,0.06238510087132454
32,5,242,3,0.06483770161867142
32,5,242,4,0.07725869864225388
32,5,242,5,0.09069930016994476
32,5,242,6,0.09440159797668457
32,5,242,7,0.0958051010966301
32,5,242,8,0.08540649712085724
32,5,242,9,0.0697908028960228
32,5,242,10,0.0544499009847641
32,5,242,11,0.04219150170683861
32,5,242,12,0.0395858995616436
32,5,242,13,0.039347898215055466
32,5,242,14,0.032730601727962494
32,5,242,15,0.016712600365281105
32,5,242,16,0.012891899794340134
32,5,245,1,0.11110100150108337
32,5,245,2,0.058020200580358505
32,5,245,3,0.05976150184869766
32,5,245,4,0.07409369945526123
32,5,245,5,0.08752340078353882
32,5,245,6,0.095449298620224
32,5,245,7,0.09551790356636047
32,5,245,8,0.0876396968960762
32,5,245,9,0.07273650169372559
32,5,245,10,0.05793580040335655
32,5,245,11,0.045527998358011246
32,5,245,12,0.045387499034404755
32,5,245,13,0.046818699687719345
32,5,245,14,0.03324570134282112
32,5,245,15,0.017437400296330452
32,5,245,16,0.011803999543190002
41,1,12,1,0
41,1,12,2,0
41,1,12,3,0
41,1,12,4,0
41,1,12,5,0
41,1,12,6,0
41,1,12,7,0
41,1,12,8,0
41,1,12,9,0
41,1,12,10,0
41,1,12,11,0
41,1,12,12,0
41,1,12,13,0
41,1,12,14,0
41,1,12,15,0
41,1,12,16,0
41,1,15,1,0
41,1,15,2,0
41,1,15,3,0
41,1,15,4,0
41,1,15,5,0
41,1,15,6,0
41,1,15,7,0
41,1,15,8,0
41,1,15,9,0
41,1,15,10,0
41,1,15,11,0
41,1,15,12,0
41,1,15,13,0
41,1,15,14,0
41,1,15,15,0
41,1,15,16,0
41,1,22,1,0
41,1,22,2,0
41,1,22,3,0
41,1,22,4,0
41,1,22,5,0
41,1,22,6,0
41,1,22,7,0
41,1,22,8,0
41,1,22,9,0
41,1,22,10,0
41,1,22,11,0
41,1,22,12,0
41,1,22,13,0
41,1,22,14,0
41,1,22,15,0
41,1,22,16,0
41,1,25,1,0
41,1,25,2,0
41,1,25,3,0
41,1,25,4,0
41,1,25,5,0
41,1,25,6,0
41,1,25,7,0
41,1,25,8,0
41,1,25,9,0
41,1,25,10,0
41,1,25,11,0
41,1,25,12,0
41,1,25,13,0
41,1,25,14,0
41,1,25,15,0
41,1,25,16,0
41,1,32,1,0
41,1,32,2,0
41,1,32,3,0
41,1,32,4,0
41,1,32,5,0
41,1,32,6,0
41,1,32,7,0
41,1,32,8,0
41,1,32,9,0
41,1,32,10,0
41,1,32,11,0
41,1,32,12,0
41,1,32,13,0
41,1,32,14,0
41,1,32,15,0
41,1,32,16,0
41,1,35,1,0
41,1,35,2,0
41,1,35,3,0
41,1,35,4,0
41,1,35,5,0
41,1,35,6,0
41,1,35,7,0
41,1,35,8,0
41,1,35,9,0
41,1,35,10,0
41,1,35,11,0
41,1,35,12,0
41,1,35,13,0
41,1,35,14,0
41,1,35,15,0
41,1,35,16,0
41,1,42,1,0
41,1,42,2,0
41,1,42,3,0
41,1,42,4,0
41,1,42,5,0
41,1,42,6,0
41,1,42,7,0
41,1,42,8,0
41,1,42,9,0
41,1,42,10,0
41,1,42,11,0
41,1,42,12,0
41,1,42,13,0
41,1,42,14,0
41,1,42,15,0
41,1,42,16,0
41,1,45,1,0
41,1,45,2,0
41,1,45,3,0
41,1,45,4,0
41,1,45,5,0
41,1,45,6,0
41,1,45,7,0
41,1,45,8,0
41,1,45,9,0
41,1,45,10,0
41,1,45,11,0
41,1,45,12,0
41,1,45,13,0
41,1,45,14,0
41,1,45,15,0
41,1,45,16,0
41,1,52,1,0
41,1,52,2,0
41,1,52,3,0
41,1,52,4,0
41,1,52,5,0
41,1,52,6,0
41,1,52,7,0
41,1,52,8,0
41,1,52,9,0
41,1,52,10,0
41,1,52,11,0
41,1,52,12,0
41,1,52,13,0
41,1,52,14,0
41,1,52,15,0
41,1,52,16,0
41,1,55,1,0
41,1,55,2,0
41,1,55,3,0
41,1,55,4,0
41,1,55,5,0
41,1,55,6,0
41,1,55,7,0
41,1,55,8,0
41,1,55,9,0
41,1,55,10,0
41,1,55,11,0
41,1,55,12,0
41,1,55,13,0
41,1,55,14,0
41,1,55,15,0
41,1,55,16,0
41,1,62,1,0
41,1,62,2,0
41,1,62,3,0
41,1,62,4,0
41,1,62,5,0
41,1,62,6,0
41,1,62,7,0
41,1,62,8,0
41,1,62,9,0
41,1,62,10,0
41,1,62,11,0
41,1,62,12,0
41,1,62,13,0
41,1,62,14,0
41,1,62,15,0
41,1,62,16,0
41,1,65,1,0
41,1,65,2,0
41,1,65,3,0
41,1,65,4,0
41,1,65,5,0
41,1,65,6,0
41,1,65,7,0
41,1,65,8,0
41,1,65,9,0
41,1,65,10,0
41,1,65,11,0
41,1,65,12,0
41,1,65,13,0
41,1,65,14,0
41,1,65,15,0
41,1,65,16,0
41,1,72,1,0
41,1,72,2,0
41,1,72,3,0
41,1,72,4,0
41,1,72,5,0
41,1,72,6,0
41,1,72,7,0
41,1,72,8,0
41,1,72,9,0
41,1,72,10,0
41,1,72,11,0
41,1,72,12,0
41,1,72,13,0
41,1,72,14,0
41,1,72,15,0
41,1,72,16,0
41,1,75,1,0
41,1,75,2,0
41,1,75,3,0
41,1,75,4,0
41,1,75,5,0
41,1,75,6,0
41,1,75,7,0
41,1,75,8,0
41,1,75,9,0
41,1,75,10,0
41,1,75,11,0
41,1,75,12,0
41,1,75,13,0
41,1,75,14,0
41,1,75,15,0
41,1,75,16,0
41,1,82,1,0
41,1,82,2,0
41,1,82,3,0
41,1,82,4,0
41,1,82,5,0
41,1,82,6,0
41,1,82,7,0
41,1,82,8,0
41,1,82,9,0
41,1,82,10,0
41,1,82,11,0
41,1,82,12,0
41,1,82,13,0
41,1,82,14,0
41,1,82,15,0
41,1,82,16,0
41,1,85,1,0
41,1,85,2,0
41,1,85,3,0
41,1,85,4,0
41,1,85,5,0
41,1,85,6,0
41,1,85,7,0
41,1,85,8,0
41,1,85,9,0
41,1,85,10,0
41,1,85,11,0
41,1,85,12,0
41,1,85,13,0
41,1,85,14,0
41,1,85,15,0
41,1,85,16,0
41,1,92,1,0
41,1,92,2,0
41,1,92,3,0
41,1,92,4,0
41,1,92,5,0
41,1,92,6,0
41,1,92,7,0
41,1,92,8,0
41,1,92,9,0
41,1,92,10,0
41,1,92,11,0
41,1,92,12,0
41,1,92,13,0
41,1,92,14,0
41,1,92,15,0
41,1,92,16,0
41,1,95,1,0
41,1,95,2,0
41,1,95,3,0
41,1,95,4,0
41,1,95,5,0
41,1,95,6,0
41,1,95,7,0
41,1,95,8,0
41,1,95,9,0
41,1,95,10,0
41,1,95,11,0
41,1,95,12,0
41,1,95,13,0
41,1,95,14,0
41,1,95,15,0
41,1,95,16,0
41,1,102,1,0
41,1,102,2,0
41,1,102,3,0
41,1,102,4,0
41,1,102,5,0
41,1,102,6,0
41,1,102,7,0
41,1,102,8,0
41,1,102,9,0
41,1,102,10,0
41,1,102,11,0
41,1,102,12,0
41,1,102,13,0
41,1,102,14,0
41,1,102,15,0
41,1,102,16,0
41,1,105,1,0
41,1,105,2,0
41,1,105,3,0
41,1,105,4,0
