MOVESScenarioID,MOVESRunID,yearID,monthID,dayID,hourID,zoneID,sourceTypeID,regClassID,SCC,fuelTypeID,modelYearID,pollutantID,processID,temperature,relHumidity,ratePerStart
moves_anywhere,1,2025,0,0,0,361090,31,41,,1,0,31,2,50.64447784423828,66.76747131347656,9.144189849763507e-10
moves_anywhere,1,2025,0,0,0,361090,32,30,,1,0,31,2,50.64447784423828,66.76747131347656,6.798846485800425e-10
moves_anywhere,1,2025,0,0,0,361090,32,41,,1,0,31,2,50.64447784423828,66.76747131347656,8.987087740663924e-10
moves_anywhere,1,2025,0,0,0,361090,41,42,,1,0,31,2,50.64447784423828,66.76747131347656,4.339005543751995e-10
moves_anywhere,1,2025,0,0,0,361090,41,46,,1,0,31,2,50.64447784423828,66.76747131347656,7.276069746708913e-10
moves_anywhere,1,2025,0,0,0,361090,41,47,,1,0,31,2,50.64447784423828,66.76747131347656,7.258532108700422e-10
moves_anywhere,1,2025,0,0,0,361090,42,42,,1,0,31,2,50.64447784423828,66.76747131347656,4.3338355126820716e-10
moves_anywhere,1,2025,0,0,0,361090,42,46,,1,0,31,2,50.64447784423828,66.76747131347656,7.275772206938314e-10
moves_anywhere,1,2025,0,0,0,361090,42,47,,1,0,31,2,50.64447784423828,66.76747131347656,7.258543210930668e-10
moves_anywhere,1,2025,0,0,0,361090,43,41,,1,0,31,2,50.64447784423828,66.76747131347656,3.884224886174792e-10
moves_anywhere,1,2025,0,0,0,361090,43,42,,1,0,31,2,50.64447784423828,66.76747131347656,4.117540475245818e-10
moves_anywhere,1,2025,0,0,0,361090,43,46,,1,0,31,2,50.64447784423828,66.76747131347656,6.598556145931411e-10
moves_anywhere,1,2025,0,0,0,361090,43,47,,1,0,31,2,50.64447784423828,66.76747131347656,5.90734128280701e-10
moves_anywhere,1,2025,0,0,0,361090,51,41,,1,0,31,2,50.64447784423828,66.76747131347656,8.214687818863808e-10
moves_anywhere,1,2025,0,0,0,361090,51,42,,1,0,31,2,50.64447784423828,66.76747131347656,9.147254065311472e-10
moves_anywhere,1,2025,0,0,0,361090,51,46,,1,0,31,2,50.64447784423828,66.76747131347656,1.4303700446305356e-9
moves_anywhere,1,2025,0,0,0,361090,51,47,,1,0,31,2,50.64447784423828,66.76747131347656,1.4738120723833958e-9
moves_anywhere,1,2025,0,0,0,361090,52,41,,1,0,31,2,50.64447784423828,66.76747131347656,1.3162587686466054e-10
moves_anywhere,1,2025,0,0,0,361090,52,42,,1,0,31,2,50.64447784423828,66.76747131347656,1.4681132698424193e-10
moves_anywhere,1,2025,0,0,0,361090,52,46,,1,0,31,2,50.64447784423828,66.76747131347656,2.3598167864236075e-10
moves_anywhere,1,2025,0,0,0,361090,52,47,,1,0,31,2,50.64447784423828,66.76747131347656,2.466079562779555e-10
moves_anywhere,1,2025,0,0,0,361090,53,41,,1,0,31,2,50.64447784423828,66.76747131347656,2.3593979547875676e-10
moves_anywhere,1,2025,0,0,0,361090,53,42,,1,0,31,2,50.64447784423828,66.76747131347656,2.6276122944146607e-10
moves_anywhere,1,2025,0,0,0,361090,53,46,,1,0,31,2,50.64447784423828,66.76747131347656,4.2093187269109933e-10
moves_anywhere,1,2025,0,0,0,361090,53,47,,1,0,31,2,50.64447784423828,66.76747131347656,4.416167431742224e-10
moves_anywhere,1,2025,0,0,0,361090,54,41,,1,0,31,2,50.64447784423828,66.76747131347656,8.757896075017868e-10
moves_anywhere,1,2025,0,0,0,361090,54,42,,1,0,31,2,50.64447784423828,66.76747131347656,1.003489069617558e-9
moves_anywhere,1,2025,0,0,0,361090,54,46,,1,0,31,2,50.64447784423828,66.76747131347656,1.6416611403613501e-9
moves_anywhere,1,2025,0,0,0,361090,54,47,,1,0,31,2,50.64447784423828,66.76747131347656,1.6431381810733114e-9
moves_anywhere,1,2025,0,0,0,361090,61,46,,1,0,31,2,50.64447784423828,66.76747131347656,3.9366399029461263e-10
moves_anywhere,1,2025,0,0,0,361090,61,47,,1,0,31,2,50.64447784423828,66.76747131347656,4.321015767416725e-10
moves_anywhere,1,2025,0,0,0,361090,21,20,,2,0,31,2,50.64447784423828,66.76747131347656,3.7164310517923127e-10
moves_anywhere,1,2025,0,0,0,361090,31,30,,2,0,31,2,50.64447784423828,66.76747131347656,3.8408493052699555e-10
moves_anywhere,1,2025,0,0,0,361090,31,41,,2,0,31,2,50.64447784423828,66.76747131347656,5.076176146090461e-10
moves_anywhere,1,2025,0,0,0,361090,32,30,,2,0,31,2,50.64447784423828,66.76747131347656,3.8844674699056725e-10
moves_anywhere,1,2025,0,0,0,361090,32,41,,2,0,31,2,50.64447784423828,66.76747131347656,4.98176333518785e-10
moves_anywhere,1,2025,0,0,0,361090,41,42,,2,0,31,2,50.64447784423828,66.76747131347656,2.4199370285415966e-10
moves_anywhere,1,2025,0,0,0,361090,41,46,,2,0,31,2,50.64447784423828,66.76747131347656,2.571614865498617e-10
moves_anywhere,1,2025,0,0,0,361090,41,47,,2,0,31,2,50.64447784423828,66.76747131347656,2.551751310253536e-10
moves_anywhere,1,2025,0,0,0,361090,42,42,,2,0,31,2,50.64447784423828,66.76747131347656,2.368139295771954e-10
moves_anywhere,1,2025,0,0,0,361090,42,46,,2,0,31,2,50.64447784423828,66.76747131347656,2.50934550916071e-10
moves_anywhere,1,2025,0,0,0,361090,42,48,,2,0,31,2,50.64447784423828,66.76747131347656,2.477565652636571e-10
moves_anywhere,1,2025,0,0,0,361090,43,41,,2,0,31,2,50.64447784423828,66.76747131347656,2.450250280450206e-10
moves_anywhere,1,2025,0,0,0,361090,43,42,,2,0,31,2,50.64447784423828,66.76747131347656,2.26335367115027e-10
moves_anywhere,1,2025,0,0,0,361090,43,46,,2,0,31,2,50.64447784423828,66.76747131347656,2.38232600313637e-10
moves_anywhere,1,2025,0,0,0,361090,43,47,,2,0,31,2,50.64447784423828,66.76747131347656,2.427520684467055e-10
moves_anywhere,1,2025,0,0,0,361090,51,42,,2,0,31,2,50.64447784423828,66.76747131347656,5.243815381916761e-10
moves_anywhere,1,2025,0,0,0,361090,51,46,,2,0,31,2,50.64447784423828,66.76747131347656,5.05960828789398e-10
moves_anywhere,1,2025,0,0,0,361090,51,47,,2,0,31,2,50.64447784423828,66.76747131347656,5.152004378672359e-10
moves_anywhere,1,2025,0,0,0,361090,52,41,,2,0,31,2,50.64447784423828,66.76747131347656,7.290873460519265e-11
moves_anywhere,1,2025,0,0,0,361090,52,42,,2,0,31,2,50.64447784423828,66.76747131347656,7.432807147544906e-11
moves_anywhere,1,2025,0,0,0,361090,52,46,,2,0,31,2,50.64447784423828,66.76747131347656,8.360369341264828e-11
moves_anywhere,1,2025,0,0,0,361090,52,47,,2,0,31,2,50.64447784423828,66.76747131347656,8.607319718079154e-11
moves_anywhere,1,2025,0,0,0,361090,53,41,,2,0,31,2,50.64447784423828,66.76747131347656,1.300583946095557e-10
moves_anywhere,1,2025,0,0,0,361090,53,42,,2,0,31,2,50.64447784423828,66.76747131347656,1.3281747923699072e-10
moves_anywhere,1,2025,0,0,0,361090,53,46,,2,0,31,2,50.64447784423828,66.76747131347656,1.4970268080727323e-10
moves_anywhere,1,2025,0,0,0,361090,53,47,,2,0,31,2,50.64447784423828,66.76747131347656,1.5420231758156433e-10
moves_anywhere,1,2025,0,0,0,361090,54,41,,2,0,31,2,50.64447784423828,66.76747131347656,4.799000086208594e-10
moves_anywhere,1,2025,0,0,0,361090,54,42,,2,0,31,2,50.64447784423828,66.76747131347656,5.519030232825628e-10
moves_anywhere,1,2025,0,0,0,361090,54,46,,2,0,31,2,50.64447784423828,66.76747131347656,6.13726125475722e-10
moves_anywhere,1,2025,0,0,0,361090,54,47,,2,0,31,2,50.64447784423828,66.76747131347656,5.936210412116338e-10
moves_anywhere,1,2025,0,0,0,361090,61,46,,2,0,31,2,50.64447784423828,66.76747131347656,1.4427270489392185e-10
moves_anywhere,1,2025,0,0,0,361090,61,47,,2,0,31,2,50.64447784423828,66.76747131347656,1.4930255642919832e-10
moves_anywhere,1,2025,0,0,0,361090,61,49,,2,0,31,2,50.64447784423828,66.76747131347656,1.533116411600588e-10
moves_anywhere,1,2025,0,0,0,361090,62,46,,2,0,31,2,50.64447784423828,66.76747131347656,1.1018261858453116e-9
moves_anywhere,1,2025,0,0,0,361090,62,47,,2,0,31,2,50.64447784423828,66.76747131347656,1.1529402987875415e-9
moves_anywhere,1,2025,0,0,0,361090,62,49,,2,0,31,2,50.64447784423828,66.76747131347656,1.181468256561402e-9
moves_anywhere,1,2025,0,0,0,361090,41,47,,3,0,31,2,50.64447784423828,66.76747131347656,3.1478922246641616e-10
moves_anywhere,1,2025,0,0,0,361090,42,48,,3,0,31,2,50.64447784423828,66.76747131347656,3.1349511875333747e-10
moves_anywhere,1,2025,0,0,0,361090,43,47,,3,0,31,2,50.64447784423828,66.76747131347656,3.0060359756944877e-10
moves_anywhere,1,2025,0,0,0,361090,51,47,,3,0,31,2,50.64447784423828,66.76747131347656,6.332701030231647e-10
moves_anywhere,1,2025,0,0,0,361090,52,47,,3,0,31,2,50.64447784423828,66.76747131347656,1.0624362500877282e-10
moves_anywhere,1,2025,0,0,0,361090,53,47,,3,0,31,2,50.64447784423828,66.76747131347656,1.9026222264351134e-10
moves_anywhere,1,2025,0,0,0,361090,54,47,,3,0,31,2,50.64447784423828,66.76747131347656,7.535730373042782e-10
moves_anywhere,1,2025,0,0,0,361090,61,47,,3,0,31,2,50.64447784423828,66.76747131347656,1.8886228692061025e-10
moves_anywhere,1,2025,0,0,0,361090,62,47,,3,0,31,2,50.64447784423828,66.76747131347656,1.4283418892091504e-9
moves_anywhere,1,2025,0,0,0,361090,21,20,,5,0,31,2,50.64447784423828,66.76747131347656,9.40107214297825e-10
moves_anywhere,1,2025,0,0,0,361090,31,30,,5,0,31,2,50.64447784423828,66.76747131347656,1.1198820759616979e-9
moves_anywhere,1,2025,0,0,0,361090,32,30,,5,0,31,2,50.64447784423828,66.76747131347656,1.0311658193984385e-9
moves_anywhere,1,2025,0,0,0,361090,11,10,,1,0,79,2,50.64447784423828,66.76747131347656,8.189356890397903e-7
moves_anywhere,1,2025,0,0,0,361090,21,20,,1,0,79,2,50.64447784423828,66.76747131347656,5.558800921789953e-7
moves_anywhere,1,2025,0,0,0,361090,31,30,,1,0,79,2,50.64447784423828,66.76747131347656,5.432818284134555e-7
moves_anywhere,1,2025,0,0,0,361090,31,41,,1,0,79,2,50.64447784423828,66.76747131347656,1.8543520354796783e-6
moves_anywhere,1,2025,0,0,0,361090,32,30,,1,0,79,2,50.64447784423828,66.76747131347656,4.92374852001376e-7
moves_anywhere,1,2025,0,0,0,361090,32,41,,1,0,79,2,50.64447784423828,66.76747131347656,1.1202128007425927e-6
moves_anywhere,1,2025,0,0,0,361090,41,42,,1,0,79,2,50.64447784423828,66.76747131347656,1.7513079910713714e-6
moves_anywhere,1,2025,0,0,0,361090,41,46,,1,0,79,2,50.64447784423828,66.76747131347656,2.4646465135447215e-6
moves_anywhere,1,2025,0,0,0,361090,41,47,,1,0,79,2,50.64447784423828,66.76747131347656,2.0582465367624536e-6
moves_anywhere,1,2025,0,0,0,361090,42,42,,1,0,79,2,50.64447784423828,66.76747131347656,1.7529504248159355e-6
moves_anywhere,1,2025,0,0,0,361090,42,46,,1,0,79,2,50.64447784423828,66.76747131347656,2.262537918795715e-6
moves_anywhere,1,2025,0,0,0,361090,42,47,,1,0,79,2,50.64447784423828,66.76747131347656,2.0725215108541306e-6
moves_anywhere,1,2025,0,0,0,361090,43,41,,1,0,79,2,50.64447784423828,66.76747131347656,2.3162424440670293e-6
moves_anywhere,1,2025,0,0,0,361090,43,42,,1,0,79,2,50.64447784423828,66.76747131347656,1.2526775208243635e-6
moves_anywhere,1,2025,0,0,0,361090,43,46,,1,0,79,2,50.64447784423828,66.76747131347656,1.2380718317217543e-6
moves_anywhere,1,2025,0,0,0,361090,43,47,,1,0,79,2,50.64447784423828,66.76747131347656,3.7769700611534063e-6
moves_anywhere,1,2025,0,0,0,361090,51,41,,1,0,79,2,50.64447784423828,66.76747131347656,4.681295195041457e-6
moves_anywhere,1,2025,0,0,0,361090,51,42,,1,0,79,2,50.64447784423828,66.76747131347656,7.630836989847012e-6
moves_anywhere,1,2025,0,0,0,361090,51,46,,1,0,79,2,50.64447784423828,66.76747131347656,2.851844556062133e-6
moves_anywhere,1,2025,0,0,0,361090,51,47,,1,0,79,2,50.64447784423828,66.76747131347656,2.6940485895465827e-6
moves_anywhere,1,2025,0,0,0,361090,52,41,,1,0,79,2,50.64447784423828,66.76747131347656,1.5685228049733269e-7
moves_anywhere,1,2025,0,0,0,361090,52,42,,1,0,79,2,50.64447784423828,66.76747131347656,6.720868555021298e-7
moves_anywhere,1,2025,0,0,0,361090,52,46,,1,0,79,2,50.64447784423828,66.76747131347656,6.433947987716238e-7
moves_anywhere,1,2025,0,0,0,361090,52,47,,1,0,79,2,50.64447784423828,66.76747131347656,1.0213101404588087e-6
moves_anywhere,1,2025,0,0,0,361090,53,41,,1,0,79,2,50.64447784423828,66.76747131347656,3.580637439881684e-7
moves_anywhere,1,2025,0,0,0,361090,53,42,,1,0,79,2,50.64447784423828,66.76747131347656,9.995360414905008e-7
moves_anywhere,1,2025,0,0,0,361090,53,46,,1,0,79,2,50.64447784423828,66.76747131347656,1.1627289495663717e-6
moves_anywhere,1,2025,0,0,0,361090,53,47,,1,0,79,2,50.64447784423828,66.76747131347656,1.713950609882886e-6
moves_anywhere,1,2025,0,0,0,361090,54,41,,1,0,79,2,50.64447784423828,66.76747131347656,7.610808552271919e-7
moves_anywhere,1,2025,0,0,0,361090,54,42,,1,0,79,2,50.64447784423828,66.76747131347656,5.481110292748781e-6
moves_anywhere,1,2025,0,0,0,361090,54,46,,1,0,79,2,50.64447784423828,66.76747131347656,5.13647273692186e-6
moves_anywhere,1,2025,0,0,0,361090,54,47,,1,0,79,2,50.64447784423828,66.76747131347656,3.929375907318899e-6
moves_anywhere,1,2025,0,0,0,361090,61,46,,1,0,79,2,50.64447784423828,66.76747131347656,3.0878052257321542e-6
moves_anywhere,1,2025,0,0,0,361090,61,47,,1,0,79,2,50.64447784423828,66.76747131347656,2.1780676888738526e-6
moves_anywhere,1,2025,0,0,0,361090,21,20,,2,0,79,2,50.64447784423828,66.76747131347656,7.916082722658757e-7
moves_anywhere,1,2025,0,0,0,361090,31,30,,2,0,79,2,50.64447784423828,66.76747131347656,9.090088610719249e-7
moves_anywhere,1,2025,0,0,0,361090,31,41,,2,0,79,2,50.64447784423828,66.76747131347656,4.318171988870745e-7
moves_anywhere,1,2025,0,0,0,361090,32,30,,2,0,79,2,50.64447784423828,66.76747131347656,1.0428018413222162e-6
moves_anywhere,1,2025,0,0,0,361090,32,41,,2,0,79,2,50.64447784423828,66.76747131347656,4.127505235373974e-7
moves_anywhere,1,2025,0,0,0,361090,41,42,,2,0,79,2,50.64447784423828,66.76747131347656,3.735192706244561e-7
moves_anywhere,1,2025,0,0,0,361090,41,46,,2,0,79,2,50.64447784423828,66.76747131347656,3.4794783232428017e-7
moves_anywhere,1,2025,0,0,0,361090,41,47,,2,0,79,2,50.64447784423828,66.76747131347656,3.2137552352651255e-7
moves_anywhere,1,2025,0,0,0,361090,42,42,,2,0,79,2,50.64447784423828,66.76747131347656,3.2623012202748214e-7
moves_anywhere,1,2025,0,0,0,361090,42,46,,2,0,79,2,50.64447784423828,66.76747131347656,3.2054327903097146e-7
moves_anywhere,1,2025,0,0,0,361090,42,48,,2,0,79,2,50.64447784423828,66.76747131347656,3.0500621051032795e-7
moves_anywhere,1,2025,0,0,0,361090,43,41,,2,0,79,2,50.64447784423828,66.76747131347656,5.251741299616697e-7
moves_anywhere,1,2025,0,0,0,361090,43,42,,2,0,79,2,50.64447784423828,66.76747131347656,3.4054360753543733e-7
moves_anywhere,1,2025,0,0,0,361090,43,46,,2,0,79,2,50.64447784423828,66.76747131347656,3.425795966904843e-7
moves_anywhere,1,2025,0,0,0,361090,43,47,,2,0,79,2,50.64447784423828,66.76747131347656,3.315024628136598e-7
moves_anywhere,1,2025,0,0,0,361090,51,42,,2,0,79,2,50.64447784423828,66.76747131347656,6.667714842478745e-7
moves_anywhere,1,2025,0,0,0,361090,51,46,,2,0,79,2,50.64447784423828,66.76747131347656,4.3835058249896974e-7
moves_anywhere,1,2025,0,0,0,361090,51,47,,2,0,79,2,50.64447784423828,66.76747131347656,4.170351814991591e-7
moves_anywhere,1,2025,0,0,0,361090,52,41,,2,0,79,2,50.64447784423828,66.76747131347656,2.7512695055520453e-7
moves_anywhere,1,2025,0,0,0,361090,52,42,,2,0,79,2,50.64447784423828,66.76747131347656,2.749770544596686e-7
moves_anywhere,1,2025,0,0,0,361090,52,46,,2,0,79,2,50.64447784423828,66.76747131347656,2.8215640668349806e-7
moves_anywhere,1,2025,0,0,0,361090,52,47,,2,0,79,2,50.64447784423828,66.76747131347656,2.8135610818935675e-7
moves_anywhere,1,2025,0,0,0,361090,53,41,,2,0,79,2,50.64447784423828,66.76747131347656,2.926470870079356e-7
moves_anywhere,1,2025,0,0,0,361090,53,42,,2,0,79,2,50.64447784423828,66.76747131347656,2.916086998538958e-7
moves_anywhere,1,2025,0,0,0,361090,53,46,,2,0,79,2,50.64447784423828,66.76747131347656,3.0773995263189136e-7
moves_anywhere,1,2025,0,0,0,361090,53,47,,2,0,79,2,50.64447784423828,66.76747131347656,3.0419712970797264e-7
moves_anywhere,1,2025,0,0,0,361090,54,41,,2,0,79,2,50.64447784423828,66.76747131347656,3.8681091041326e-7
moves_anywhere,1,2025,0,0,0,361090,54,42,,2,0,79,2,50.64447784423828,66.76747131347656,5.61010267574602e-7
moves_anywhere,1,2025,0,0,0,361090,54,46,,2,0,79,2,50.64447784423828,66.76747131347656,4.970398208570259e-7
moves_anywhere,1,2025,0,0,0,361090,54,47,,2,0,79,2,50.64447784423828,66.76747131347656,4.294174686947372e-7
moves_anywhere,1,2025,0,0,0,361090,61,46,,2,0,79,2,50.64447784423828,66.76747131347656,2.9604660767290625e-7
moves_anywhere,1,2025,0,0,0,361090,61,47,,2,0,79,2,50.64447784423828,66.76747131347656,2.9213893526502943e-7
moves_anywhere,1,2025,0,0,0,361090,61,49,,2,0,79,2,50.64447784423828,66.76747131347656,4.583520194501034e-7
moves_anywhere,1,2025,0,0,0,361090,62,46,,2,0,79,2,50.64447784423828,66.76747131347656,6.547508064613794e-7
moves_anywhere,1,2025,0,0,0,361090,62,47,,2,0,79,2,50.64447784423828,66.76747131347656,6.059063366592454e-7
moves_anywhere,1,2025,0,0,0,361090,62,49,,2,0,79,2,50.64447784423828,66.76747131347656,9.10569667667005e-7
moves_anywhere,1,2025,0,0,0,361090,41,47,,3,0,79,2,50.64447784423828,66.76747131347656,2.1823556295430535e-8
moves_anywhere,1,2025,0,0,0,361090,42,48,,3,0,79,2,50.64447784423828,66.76747131347656,2.0041891701794157e-8
moves_anywhere,1,2025,0,0,0,361090,43,47,,3,0,79,2,50.64447784423828,66.76747131347656,2.1359815249866188e-8
moves_anywhere,1,2025,0,0,0,361090,51,47,,3,0,79,2,50.64447784423828,66.76747131347656,2.5721330842998213e-8
moves_anywhere,1,2025,0,0,0,361090,52,47,,3,0,79,2,50.64447784423828,66.76747131347656,1.7838260646385606e-8
moves_anywhere,1,2025,0,0,0,361090,53,47,,3,0,79,2,50.64447784423828,66.76747131347656,1.892976975170768e-8
moves_anywhere,1,2025,0,0,0,361090,54,47,,3,0,79,2,50.64447784423828,66.76747131347656,4.338421177862983e-8
moves_anywhere,1,2025,0,0,0,361090,61,47,,3,0,79,2,50.64447784423828,66.76747131347656,1.8792421840885254e-8
moves_anywhere,1,2025,0,0,0,361090,62,47,,3,0,79,2,50.64447784423828,66.76747131347656,3.733340747658076e-8
moves_anywhere,1,2025,0,0,0,361090,21,20,,5,0,79,2,50.64447784423828,66.76747131347656,4.2007755496342725e-7
moves_anywhere,1,2025,0,0,0,361090,31,30,,5,0,79,2,50.64447784423828,66.76747131347656,4.447627190984349e-7
moves_anywhere,1,2025,0,0,0,361090,32,30,,5,0,79,2,50.64447784423828,66.76747131347656,3.765175620173977e-7
moves_anywhere,1,2025,0,0,0,361090,11,10,,1,0,87,2,50.64447784423828,66.76747131347656,8.254867225332418e-7
moves_anywhere,1,2025,0,0,0,361090,21,20,,1,0,87,2,50.64447784423828,66.76747131347656,5.631862904920126e-7
moves_anywhere,1,2025,0,0,0,361090,31,30,,1,0,87,2,50.64447784423828,66.76747131347656,5.503718512045452e-7
moves_anywhere,1,2025,0,0,0,361090,31,41,,1,0,87,2,50.64447784423828,66.76747131347656,1.8691891909838887e-6
moves_anywhere,1,2025,0,0,0,361090,32,30,,1,0,87,2,50.64447784423828,66.76747131347656,4.989038302483095e-7
moves_anywhere,1,2025,0,0,0,361090,32,41,,1,0,87,2,50.64447784423828,66.76747131347656,1.1291745067865122e-6
moves_anywhere,1,2025,0,0,0,361090,41,42,,1,0,87,2,50.64447784423828,66.76747131347656,1.7653183022048324e-6
moves_anywhere,1,2025,0,0,0,361090,41,46,,1,0,87,2,50.64447784423828,66.76747131347656,2.4843668597895885e-6
moves_anywhere,1,2025,0,0,0,361090,41,47,,1,0,87,2,50.64447784423828,66.76747131347656,2.074715212074807e-6
moves_anywhere,1,2025,0,0,0,361090,42,42,,1,0,87,2,50.64447784423828,66.76747131347656,1.7669717635726556e-6
moves_anywhere,1,2025,0,0,0,361090,42,46,,1,0,87,2,50.64447784423828,66.76747131347656,2.280637772855698e-6
moves_anywhere,1,2025,0,0,0,361090,42,47,,1,0,87,2,50.64447784423828,66.76747131347656,2.089111376335495e-6
moves_anywhere,1,2025,0,0,0,361090,43,41,,1,0,87,2,50.64447784423828,66.76747131347656,2.3347722617472755e-6
moves_anywhere,1,2025,0,0,0,361090,43,42,,1,0,87,2,50.64447784423828,66.76747131347656,1.2626974239537958e-6
moves_anywhere,1,2025,0,0,0,361090,43,46,,1,0,87,2,50.64447784423828,66.76747131347656,1.2479706583690131e-6
moves_anywhere,1,2025,0,0,0,361090,43,47,,1,0,87,2,50.64447784423828,66.76747131347656,3.80718461201468e-6
moves_anywhere,1,2025,0,0,0,361090,51,41,,1,0,87,2,50.64447784423828,66.76747131347656,4.718740456155501e-6
moves_anywhere,1,2025,0,0,0,361090,51,42,,1,0,87,2,50.64447784423828,66.76747131347656,7.691884093219414e-6
moves_anywhere,1,2025,0,0,0,361090,51,46,,1,0,87,2,50.64447784423828,66.76747131347656,2.874662413887563e-6
moves_anywhere,1,2025,0,0,0,361090,51,47,,1,0,87,2,50.64447784423828,66.76747131347656,2.7155988391314168e-6
moves_anywhere,1,2025,0,0,0,361090,52,41,,1,0,87,2,50.64447784423828,66.76747131347656,1.5810780951142078e-7
moves_anywhere,1,2025,0,0,0,361090,52,42,,1,0,87,2,50.64447784423828,66.76747131347656,6.77463901865849e-7
moves_anywhere,1,2025,0,0,0,361090,52,46,,1,0,87,2,50.64447784423828,66.76747131347656,6.48541515602119e-7
moves_anywhere,1,2025,0,0,0,361090,52,47,,1,0,87,2,50.64447784423828,66.76747131347656,1.0294814956068876e-6
moves_anywhere,1,2025,0,0,0,361090,53,41,,1,0,87,2,50.64447784423828,66.76747131347656,3.6092865229875315e-7
moves_anywhere,1,2025,0,0,0,361090,53,42,,1,0,87,2,50.64447784423828,66.76747131347656,1.0075323189084884e-6
moves_anywhere,1,2025,0,0,0,361090,53,46,,1,0,87,2,50.64447784423828,66.76747131347656,1.1720214843080612e-6
moves_anywhere,1,2025,0,0,0,361090,53,47,,1,0,87,2,50.64447784423828,66.76747131347656,1.7276634025620297e-6
moves_anywhere,1,2025,0,0,0,361090,54,41,,1,0,87,2,50.64447784423828,66.76747131347656,7.671700359423994e-7
moves_anywhere,1,2025,0,0,0,361090,54,42,,1,0,87,2,50.64447784423828,66.76747131347656,5.52496021555271e-6
moves_anywhere,1,2025,0,0,0,361090,54,46,,1,0,87,2,50.64447784423828,66.76747131347656,5.177566890779417e-6
moves_anywhere,1,2025,0,0,0,361090,54,47,,1,0,87,2,50.64447784423828,66.76747131347656,3.960802587243961e-6
moves_anywhere,1,2025,0,0,0,361090,61,46,,1,0,87,2,50.64447784423828,66.76747131347656,3.1125080113270087e-6
moves_anywhere,1,2025,0,0,0,361090,61,47,,1,0,87,2,50.64447784423828,66.76747131347656,2.1954842850391287e-6
moves_anywhere,1,2025,0,0,0,361090,21,20,,2,0,87,2,50.64447784423828,66.76747131347656,7.95035305145575e-7
moves_anywhere,1,2025,0,0,0,361090,31,30,,2,0,87,2,50.64447784423828,66.76747131347656,9.431330454390263e-7
moves_anywhere,1,2025,0,0,0,361090,31,41,,2,0,87,2,50.64447784423828,66.76747131347656,4.4195294890414516e-7
moves_anywhere,1,2025,0,0,0,361090,32,30,,2,0,87,2,50.64447784423828,66.76747131347656,1.1041410061807255e-6
moves_anywhere,1,2025,0,0,0,361090,32,41,,2,0,87,2,50.64447784423828,66.76747131347656,4.141857345985045e-7
moves_anywhere,1,2025,0,0,0,361090,41,42,,2,0,87,2,50.64447784423828,66.76747131347656,4.1823449237199384e-7
moves_anywhere,1,2025,0,0,0,361090,41,46,,2,0,87,2,50.64447784423828,66.76747131347656,3.6718537899105286e-7
moves_anywhere,1,2025,0,0,0,361090,41,47,,2,0,87,2,50.64447784423828,66.76747131347656,3.2572086183790816e-7
moves_anywhere,1,2025,0,0,0,361090,42,42,,2,0,87,2,50.64447784423828,66.76747131347656,3.5349248150851054e-7
moves_anywhere,1,2025,0,0,0,361090,42,46,,2,0,87,2,50.64447784423828,66.76747131347656,3.2479931633133674e-7
moves_anywhere,1,2025,0,0,0,361090,42,48,,2,0,87,2,50.64447784423828,66.76747131347656,3.001494235377322e-7
moves_anywhere,1,2025,0,0,0,361090,43,41,,2,0,87,2,50.64447784423828,66.76747131347656,6.013250981595775e-7
moves_anywhere,1,2025,0,0,0,361090,43,42,,2,0,87,2,50.64447784423828,66.76747131347656,3.678886457691988e-7
moves_anywhere,1,2025,0,0,0,361090,43,46,,2,0,87,2,50.64447784423828,66.76747131347656,3.4779020552377915e-7
moves_anywhere,1,2025,0,0,0,361090,43,47,,2,0,87,2,50.64447784423828,66.76747131347656,3.3650144359853584e-7
moves_anywhere,1,2025,0,0,0,361090,51,42,,2,0,87,2,50.64447784423828,66.76747131347656,7.634529879396723e-7
moves_anywhere,1,2025,0,0,0,361090,51,46,,2,0,87,2,50.64447784423828,66.76747131347656,4.426793509537674e-7
moves_anywhere,1,2025,0,0,0,361090,51,47,,2,0,87,2,50.64447784423828,66.76747131347656,4.193665859020257e-7
moves_anywhere,1,2025,0,0,0,361090,52,41,,2,0,87,2,50.64447784423828,66.76747131347656,2.707893713704834e-7
moves_anywhere,1,2025,0,0,0,361090,52,42,,2,0,87,2,50.64447784423828,66.76747131347656,2.7079266828877735e-7
moves_anywhere,1,2025,0,0,0,361090,52,46,,2,0,87,2,50.64447784423828,66.76747131347656,2.809879333653953e-7
moves_anywhere,1,2025,0,0,0,361090,52,47,,2,0,87,2,50.64447784423828,66.76747131347656,2.8172649990665377e-7
moves_anywhere,1,2025,0,0,0,361090,53,41,,2,0,87,2,50.64447784423828,66.76747131347656,2.871432513984473e-7
moves_anywhere,1,2025,0,0,0,361090,53,42,,2,0,87,2,50.64447784423828,66.76747131347656,2.8580836897162953e-7
moves_anywhere,1,2025,0,0,0,361090,53,46,,2,0,87,2,50.64447784423828,66.76747131347656,3.0655385785394174e-7
moves_anywhere,1,2025,0,0,0,361090,53,47,,2,0,87,2,50.64447784423828,66.76747131347656,3.043514311684703e-7
moves_anywhere,1,2025,0,0,0,361090,54,41,,2,0,87,2,50.64447784423828,66.76747131347656,3.7327234281292476e-7
