SourceTypeID,RoadTypeID,HourDayID,avgSpeedBinID,avgSpeedFraction,FIP
61,3,132,12,0.115174,36085
61,3,152,12,0.119486,36085
61,3,142,4,0.0164258,36085
61,3,142,3,0.0143018,36085
61,3,142,2,0.0152989,36085
61,3,142,1,0.0613035,36085
61,3,132,16,0.0144052,36085
61,3,132,15,0.0229436,36085
61,3,142,6,0.0303154,36085
61,3,132,13,0.122874,36085
61,3,142,7,0.0364216,36085
61,3,132,11,0.127292,36085
61,3,132,10,0.143134,36085
61,3,132,9,0.102744,36085
61,3,132,8,0.0541246,36085
61,3,132,7,0.0382071,36085
61,3,132,6,0.0289066,36085
61,3,132,5,0.0213443,36085
61,3,132,4,0.0189773,36085
61,3,132,14,0.100001,36085
61,3,142,16,0.0160365,36085
61,3,152,9,0.103348,36085
61,3,152,8,0.0597468,36085
61,3,152,7,0.0382928,36085
61,3,152,6,0.0283104,36085
61,3,152,5,0.0220236,36085
61,3,152,4,0.0171801,36085
61,3,152,3,0.0144846,36085
61,3,142,5,0.0233964,36085
61,3,152,1,0.0603602,36085
61,3,182,4,0.0191568,36085
61,3,142,15,0.0267245,36085
61,3,142,14,0.105393,36085
61,3,142,13,0.12291,36085
61,3,142,12,0.116181,36085
61,3,142,11,0.124565,36085
61,3,142,10,0.136092,36085
61,3,142,9,0.0972079,36085
61,3,142,8,0.0574273,36085
61,3,152,2,0.0148044,36085
61,3,212,5,0.0267991,36085
61,3,182,2,0.0137007,36085
61,3,212,13,0.116888,36085
61,3,212,12,0.10423,36085
61,3,212,11,0.115085,36085
61,3,212,10,0.13949,36085
61,3,212,9,0.111294,36085
61,3,212,8,0.0709389,36085
61,3,212,15,0.0212089,36085
61,3,212,6,0.0342433,36085
61,3,212,16,0.0133739,36085
61,3,212,4,0.0211425,36085
61,3,212,3,0.0166575,36085
61,3,212,2,0.0148984,36085
61,3,212,1,0.0583999,36085
61,3,202,16,0.0136363,36085
61,3,202,15,0.0221974,36085
61,3,202,14,0.0993351,36085
61,3,202,13,0.116093,36085
61,3,212,7,0.0467281,36085
61,3,222,9,0.105248,36085
61,3,132,3,0.014078,36085
61,3,232,1,0.0648479,36085
61,3,222,16,0.0153642,36085
61,3,222,15,0.0253621,36085
61,3,222,14,0.101011,36085
61,3,222,13,0.115368,36085
61,3,222,12,0.107983,36085
61,3,212,14,0.0886217,36085
61,3,222,10,0.131296,36085
61,3,202,10,0.136285,36085
61,3,222,8,0.0665479,36085
61,3,222,7,0.0448634,36085
61,3,222,6,0.0367826,36085
61,3,222,5,0.0270568,36085
61,3,222,4,0.020379,36085
61,3,222,3,0.016218,36085
61,3,222,2,0.0143266,36085
61,3,222,1,0.061895,36085
61,3,222,11,0.110297,36085
61,3,182,12,0.106965,36085
61,3,192,5,0.0238724,36085
61,3,192,4,0.0188152,36085
61,3,192,3,0.0152407,36085
61,3,192,2,0.0165754,36085
61,3,192,1,0.0636724,36085
61,3,182,16,0.0155848,36085
61,3,182,15,0.0244335,36085
61,3,202,12,0.107369,36085
61,3,182,13,0.114541,36085
61,3,192,8,0.0653571,36085
61,3,182,11,0.118806,36085
61,3,182,10,0.135609,36085
61,3,182,9,0.10758,36085
61,3,182,8,0.0681824,36085
61,3,182,7,0.039551,36085
61,3,182,6,0.0308596,36085
61,3,182,5,0.0225748,36085
61,3,232,3,0.0155289,36085
61,3,182,14,0.104265,36085
61,3,192,16,0.0138369,36085
61,3,182,3,0.0147921,36085
61,3,202,9,0.103818,36085
61,3,202,8,0.0705186,36085
61,3,202,7,0.0427911,36085
61,3,202,6,0.0342247,36085
61,3,202,5,0.0239249,36085
61,3,202,4,0.0200058,36085
61,3,202,3,0.0146416,36085
61,3,192,6,0.0302961,36085
61,3,202,1,0.0642979,36085
61,3,192,7,0.0408562,36085
61,3,192,15,0.0243379,36085
61,3,192,14,0.10255,36085
61,3,192,13,0.108733,36085
61,3,192,12,0.107386,36085
61,3,192,11,0.119291,36085
61,3,192,10,0.139267,36085
61,3,192,9,0.109913,36085
61,3,202,11,0.114592,36085
61,3,202,2,0.016271,36085
61,2,142,2,0.00456124,36085
61,2,132,9,0.00571558,36085
61,2,142,10,0.00919195,36085
61,2,142,9,0.00531838,36085
61,2,142,8,0.00359566,36085
61,2,142,7,0.00265026,36085
61,2,142,6,0.00227723,36085
61,2,142,5,0.00190039,36085
61,2,142,12,0.0788479,36085
61,2,142,3,0.00259567,36085
61,2,142,13,0.294338,36085
61,2,142,1,0.0229483,36085
61,2,132,16,0.0402826,36085
61,2,132,15,0.104886,36085
61,2,132,14,0.401604,36085
61,2,132,13,0.289957,36085
61,2,132,12,0.078709,36085
61,2,132,11,0.0244699,36085
61,2,152,16,0.0414436,36085
61,2,142,4,0.00212504,36085
61,2,152,6,0.00302408,36085
61,2,32,10,0.0164161,36085
61,2,152,14,0.390857,36085
61,2,152,13,0.295129,36085
61,2,152,12,0.0810933,36085
61,2,152,11,0.0227969,36085
61,2,152,10,0.0096057,36085
61,2,152,9,0.00561513,36085
61,2,142,11,0.0237646,36085
61,2,152,7,0.00353217,36085
61,2,132,8,0.00408778,36085
61,2,152,5,0.00227177,36085
61,2,152,4,0.00292242,36085
61,2,152,3,0.0037933,36085
61,2,152,2,0.00652812,36085
61,2,152,1,0.0246161,36085
61,2,142,16,0.04058,36085
61,2,142,15,0.105127,36085
61,2,142,14,0.400179,36085
61,2,152,8,0.00409498,36085
61,2,112,10,0.00930499,36085
61,2,132,10,0.0098514,36085
61,2,122,2,0.00528725,36085
61,2,122,1,0.0236021,36085
61,2,112,16,0.0383949,36085
61,2,112,15,0.102838,36085
61,2,112,14,0.39987,36085
61,2,112,13,0.303819,36085
61,2,122,4,0.00143251,36085
61,2,112,11,0.0243606,36085
61,2,122,5,0.00152505,36085
61,2,112,9,0.00500365,36085
61,2,112,8,0.00308207,36085
61,2,112,7,0.00166503,36085
61,2,112,6,0.00121826,36085
61,2,112,5,9.27963e-4,36085
61,2,112,4,9.74806e-4,36085
61,2,112,3,0.00162994,36085
61,2,112,2,0.00398821,36085
61,2,112,12,0.0798433,36085
61,2,122,14,0.403339,36085
61,2,132,7,0.00285811,36085
61,2,132,6,0.00203645,36085
61,2,132,5,0.00209485,36085
61,2,132,4,0.00229027,36085
61,2,132,3,0.00312423,36085
61,2,132,2,0.00512752,36085
61,2,132,1,0.0229053,36085
61,2,122,3,0.00262306,36085
61,2,122,15,0.101581,36085
61,2,162,1,0.0260677,36085
61,2,122,13,0.296465,36085
61,2,122,12,0.0803903,36085
61,2,122,11,0.0249278,36085
61,2,122,10,0.00918925,36085
61,2,122,9,0.0047501,36085
61,2,122,8,0.00384578,36085
61,2,122,7,0.00215755,36085
61,2,122,6,0.0011413,36085
61,2,122,16,0.0377434,36085
61,2,192,2,0.00994459,36085
61,2,182,9,0.00541954,36085
61,2,192,10,0.0114148,36085
61,2,192,9,0.00653743,36085
61,2,192,8,0.00401076,36085
61,2,192,7,0.00294169,36085
61,2,192,6,0.00251406,36085
61,2,192,5,0.0022235000000000002,36085
61,2,192,12,0.086679,36085
61,2,192,3,0.00303251,36085
61,2,192,13,0.289389,36085
61,2,192,1,0.0267888,36085
61,2,182,16,0.0384293,36085
61,2,182,15,0.0973351,36085
61,2,182,14,0.384481,36085
61,2,182,13,0.293162,36085
61,2,182,12,0.0834463,36085
61,2,182,11,0.0272825,36085
61,2,152,15,0.102677,36085
61,2,192,4,0.00238223,36085
61,2,202,6,0.00184578,36085
61,2,202,15,0.0981256,36085
61,2,202,14,0.378556,36085
61,2,202,13,0.292386,36085
61,2,202,12,0.0948509,36085
61,2,202,11,0.0314599,36085
61,2,202,10,0.0132195,36085
61,2,202,9,0.00597527,36085
61,2,192,11,0.0295731,36085
61,2,202,7,0.00245942,36085
61,2,182,8,0.00476205,36085
61,2,202,5,0.00133393,36085
61,2,202,4,0.00158622,36085
61,2,202,3,0.00209104,36085
61,2,202,2,0.00931784,36085
61,2,202,1,0.0260278,36085
61,2,192,16,0.0387204,36085
61,2,192,15,0.0989732,36085
61,2,192,14,0.384875,36085
61,2,202,8,0.00404467,36085
61,2,162,10,0.00976285,36085
61,2,182,10,0.0105369,36085
61,2,172,2,0.00585638,36085
61,2,172,1,0.0245115,36085
61,2,162,16,0.0402746,36085
61,2,162,15,0.10085,36085
61,2,162,14,0.385614,36085
61,2,162,13,0.294538,36085
61,2,172,4,0.00317296,36085
61,2,162,11,0.0252357,36085
61,2,172,5,0.00298599,36085
61,2,162,9,0.00637766,36085
61,2,162,8,0.00498595,36085
61,2,162,7,0.0036685,36085
61,2,162,6,0.00298395,36085
61,2,162,5,0.0030523,36085
61,2,162,4,0.0032464,36085
61,2,162,3,0.00463463,36085
61,2,162,2,0.0101625,36085
61,2,162,12,0.0785451,36085
61,2,172,14,0.392105,36085
61,2,182,7,0.00354765,36085
61,2,182,6,0.00297159,36085
61,2,182,5,0.00407941,36085
61,2,182,4,0.00428039,36085
61,2,182,3,0.00396276,36085
61,2,182,2,0.0105485,36085
61,2,182,1,0.0257543,36085
61,2,172,3,0.00376293,36085
61,2,172,15,0.103216,36085
61,2,102,15,0.103206,36085
61,2,172,13,0.289702,36085
61,2,172,12,0.0791135,36085
61,2,172,11,0.0254196,36085
61,2,172,10,0.0104958,36085
61,2,172,9,0.00622362,36085
61,2,172,8,0.00531987,36085
61,2,172,7,0.00392081,36085
61,2,172,6,0.00321469,36085
61,2,172,16,0.0409802,36085
61,2,42,1,0.0201846,36085
61,2,32,6,0.00103135,36085
61,2,42,9,0.00778984,36085
61,2,42,8,0.00350186,36085
61,2,42,7,0.00178761,36085
61,2,42,6,0.00101521,36085
61,2,42,5,5.89985e-4,36085
61,2,42,4,8.02206e-4,36085
61,2,42,11,0.0382235,36085
61,2,42,2,0.00181664,36085
61,2,42,12,0.0969936,36085
61,2,32,16,0.03897,36085
61,2,32,15,0.108023,36085
61,2,32,14,0.37047,36085
61,2,32,13,0.282851,36085
61,2,32,12,0.105365,36085
61,2,32,11,0.0386106,36085
61,2,32,9,0.00759409,36085
61,2,112,1,0.0230799,36085
61,2,42,3,9.77554e-4,36085
61,2,52,5,8.93492e-4,36085
61,2,52,14,0.371185,36085
61,2,52,13,0.284847,36085
61,2,52,12,0.101218,36085
61,2,52,11,0.0363325,36085
61,2,52,10,0.0131534,36085
61,2,52,9,0.00599948,36085
61,2,52,8,0.00237571,36085
61,2,42,10,0.0167785,36085
61,2,52,6,8.96837e-4,36085
61,2,32,5,5.04731e-4,36085
61,2,52,4,7.41479e-4,36085
61,2,52,3,9.18394e-4,36085
61,2,52,2,0.00180668,36085
61,2,52,1,0.0206243,36085
61,2,42,16,0.0406485,36085
61,2,42,15,0.10591,36085
61,2,42,14,0.371209,36085
61,2,42,13,0.291772,36085
61,2,52,7,0.0014142,36085
61,2,12,7,0.00286446,36085
61,2,32,7,0.00177523,36085
61,2,12,15,0.105811,36085
61,2,12,14,0.364667,36085
61,2,12,13,0.285909,36085
61,2,12,12,0.104998,36085
61,2,12,11,0.0362486,36085
61,2,12,10,0.015232,36085
61,2,22,1,0.020239,36085
61,2,12,8,0.00410888,36085
61,2,22,2,0.00229678,36085
61,2,12,6,0.00130746,36085
61,2,12,5,7.98775e-4,36085
61,2,12,4,0.00158428,36085
61,2,12,3,0.00275903,36085
61,2,12,2,0.00493309,36085
61,2,12,1,0.0207265,36085
61,3,95,4,0.020686,36085
61,3,95,5,0.0260815,36085
61,2,12,9,0.00723357,36085
61,2,22,11,0.0381993,36085
61,2,32,4,7.17444e-4,36085
61,2,32,3,8.57051e-4,36085
61,2,32,2,0.00196275,36085
61,2,32,1,0.0210566,36085
61,2,22,16,0.0396566,36085
61,2,22,15,0.10685,36085
61,2,22,14,0.361919,36085
61,2,12,16,0.0408179,36085
61,2,22,12,0.10456,36085
61,2,62,1,0.0210124,36085
61,2,22,10,0.0154615,36085
61,2,22,9,0.00644028,36085
61,2,22,8,0.0036704,36085
61,2,22,7,0.0020729,36085
61,2,22,6,0.00165932,36085
61,2,22,5,0.00110212,36085
61,2,22,4,0.00118583,36085
61,2,22,3,0.00150264,36085
61,2,22,13,0.293184,36085
61,2,92,2,0.00224058,36085
61,2,52,15,0.115285,36085
61,2,92,10,0.00986331,36085
61,2,92,9,0.00523251,36085
61,2,92,8,0.00264775,36085
61,2,92,7,0.00141684,36085
61,2,92,6,5.62603e-4,36085
61,2,92,5,5.93692e-4,36085
61,2,92,12,0.0789979,36085
61,2,92,3,9.84405e-4,36085
61,2,92,13,0.29862,36085
61,2,92,1,0.0210646,36085
61,2,82,16,0.040627,36085
61,2,82,15,0.110042,36085
61,2,82,14,0.40407,36085
61,2,82,13,0.287095,36085
61,2,82,12,0.0846264,36085
61,2,82,11,0.0282154,36085
61,2,82,10,0.0108636,36085
61,2,92,4,5.83062e-4,36085
61,2,102,6,0.00114187,36085
61,2,212,2,0.00637877,36085
61,2,102,14,0.404708,36085
61,2,102,13,0.299218,36085
61,2,102,12,0.0810932,36085
61,2,102,11,0.0242018,36085
61,2,102,10,0.00962583,36085
61,2,102,9,0.00520056,36085
61,2,92,11,0.0236239,36085
61,2,102,7,0.00153051,36085
61,2,82,7,0.00125366,36085
61,2,102,5,7.17038e-4,36085
61,2,102,4,9.49718e-4,36085
61,2,102,3,0.00154879,36085
61,2,102,2,0.00340136,36085
61,2,102,1,0.0222606,36085
61,2,92,16,0.0396438,36085
61,2,92,15,0.107795,36085
61,2,92,14,0.40613,36085
61,2,102,8,0.00290868,36085
61,2,62,9,0.00521678,36085
61,2,72,2,0.00174705,36085
61,2,72,1,0.021288,36085
61,2,62,16,0.0401069,36085
61,2,62,15,0.116117,36085
61,2,62,14,0.380417,36085
61,2,62,13,0.286769,36085
61,2,62,12,0.0961419,36085
61,2,82,9,0.00487384,36085
61,2,62,10,0.0127051,36085
61,2,72,5,4.80418e-4,36085
61,2,62,8,0.00260675,36085
61,2,62,7,0.00210167,36085
61,2,62,6,9.5605e-4,36085
61,2,62,5,7.8583e-4,36085
61,2,62,4,5.16562e-4,36085
61,2,62,3,8.75368e-4,36085
61,2,62,2,0.00170121,36085
61,2,102,16,0.0382882,36085
61,2,62,11,0.0319717,36085
61,2,72,13,0.291337,36085
61,2,52,16,0.0423086,36085
61,2,82,6,6.32597e-4,36085
61,2,82,5,4.34366e-4,36085
61,2,82,4,5.76329e-4,36085
61,2,82,3,7.09111e-4,36085
61,2,82,2,0.00203669,36085
61,2,82,1,0.0213534,36085
61,2,72,16,0.0412161,36085
61,2,72,3,8.97489e-4,36085
61,2,72,14,0.393096,36085
61,2,72,4,6.3766e-4,36085
61,2,72,12,0.0878727,36085
61,2,72,11,0.030199,36085
61,2,72,10,0.0117615,36085
61,2,72,9,0.00638277,36085
61,2,72,8,0.0038282,36085
61,2,72,7,0.00184543,36085
61,2,72,6,8.12281e-4,36085
61,2,82,8,0.00259019,36085
61,2,72,15,0.106598,36085
61,2,105,3,0.00307416,36085
61,2,95,10,0.0116115,36085
61,2,105,11,0.0254014,36085
61,2,105,10,0.0102193,36085
61,2,105,9,0.00536551,36085
61,2,105,8,0.00314458,36085
61,2,105,7,0.00213935,36085
61,2,105,6,0.00147154,36085
61,2,105,13,0.278972,36085
61,2,105,4,0.00206318,36085
61,2,105,14,0.409816,36085
61,2,105,2,0.00585872,36085
61,2,105,1,0.0243848,36085
61,2,95,16,0.0415604,36085
61,2,95,15,0.105496,36085
61,2,95,14,0.400209,36085
61,2,95,13,0.281201,36085
61,2,95,12,0.077574,36085
61,2,75,2,0.0028964,36085
61,2,105,5,0.00160465,36085
61,2,115,7,0.00192977,36085
61,2,115,16,0.0423603,36085
61,2,115,15,0.107822,36085
61,2,115,14,0.414383,36085
61,2,115,13,0.27744,36085
61,2,115,12,0.0734405,36085
61,2,115,11,0.0244019,36085
61,2,115,10,0.00951431,36085
61,2,105,12,0.0762258,36085
61,2,115,8,0.00311582,36085
61,2,95,9,0.00654912,36085
61,2,115,6,0.00150787,36085
61,2,115,5,0.00165328,36085
61,2,115,4,0.00201486,36085
61,2,115,3,0.00329046,36085
61,2,115,2,0.00732636,36085
61,2,115,1,0.0249066,36085
61,2,105,16,0.0419625,36085
61,2,105,15,0.108296,36085
61,2,115,9,0.00489308,36085
61,2,75,11,0.0301866,36085
61,2,95,11,0.0262733,36085
61,2,85,3,0.00312719,36085
61,2,85,2,0.00488303,36085
61,2,85,1,0.0231904,36085
61,2,75,16,0.0411125,36085
61,2,75,15,0.109169,36085
61,2,75,14,0.40253,36085
61,2,85,5,0.00198658,36085
61,2,75,12,0.0850131,36085
61,2,85,6,0.00209917,36085
61,2,75,10,0.0125224,36085
61,2,75,9,0.00610663,36085
61,2,75,8,0.0033389,36085
61,2,75,7,0.00175954,36085
61,2,75,6,0.00112854,36085
61,2,75,5,8.16953e-4,36085
61,2,75,4,0.00100236,36085
61,2,202,16,0.0367202,36085
61,2,75,13,0.278888,36085
61,2,85,15,0.108353,36085
61,2,95,8,0.00453336,36085
61,2,95,7,0.00301293,36085
61,2,95,6,0.00236316,36085
61,2,95,5,0.00236329,36085
61,2,95,4,0.00296468,36085
61,2,95,3,0.00413741,36085
61,2,95,2,0.00666674,36085
61,2,85,4,0.00218316,36085
61,2,85,16,0.0412619,36085
61,2,125,3,0.00424492,36085
61,2,85,14,0.400058,36085
61,2,85,13,0.280158,36085
61,2,85,12,0.0786238,36085
61,2,85,11,0.02808,36085
61,2,85,10,0.0120921,36085
61,2,85,9,0.0066247,36085
61,2,85,8,0.00446452,36085
61,2,85,7,0.0028144,36085
61,2,95,1,0.0234832,36085
61,2,155,4,0.00357787,36085
61,2,125,1,0.0249294,36085
61,2,155,12,0.0697978,36085
61,2,155,11,0.0230763,36085
61,2,155,10,0.00988581,36085
61,2,155,9,0.00598262,36085
61,2,155,8,0.00434933,36085
61,2,155,7,0.00323427,36085
61,2,155,14,0.409103,36085
61,2,155,5,0.0029177,36085
61,2,155,15,0.111575,36085
61,2,155,3,0.0046176,36085
61,2,155,2,0.00808581,36085
61,2,155,1,0.0262841,36085
61,2,145,16,0.0435949,36085
61,2,145,15,0.112013,36085
61,2,145,14,0.409566,36085
61,2,145,13,0.273843,36085
61,2,145,12,0.0687813,36085
61,2,155,6,0.00274802,36085
61,2,165,8,0.00527698,36085
61,2,175,1,0.0279057,36085
61,2,165,16,0.0430877,36085
61,2,165,15,0.107726,36085
61,2,165,14,0.399548,36085
61,2,165,13,0.27159,36085
61,2,165,12,0.0726519,36085
61,2,165,11,0.0253886,36085
61,2,155,13,0.271559,36085
61,2,165,9,0.00695608,36085
61,2,145,9,0.00510366,36085
61,2,165,7,0.00425495,36085
61,2,165,6,0.00380086,36085
61,2,165,5,0.00413533,36085
61,2,165,4,0.00460061,36085
61,2,165,3,0.00564581,36085
61,2,165,2,0.00834513,36085
61,2,165,1,0.0254673,36085
61,2,155,16,0.0432054,36085
61,2,165,10,0.0115249,36085
61,2,125,11,0.0230133,36085
61,2,135,4,0.00297107,36085
61,2,135,3,0.00434095,36085
61,2,135,2,0.0081479,36085
61,2,135,1,0.025362,36085
61,2,125,16,0.0425925,36085
61,2,125,15,0.110023,36085
61,2,125,14,0.413989,36085
61,2,145,11,0.0226991,36085
61,2,125,12,0.072673,36085
61,2,135,7,0.00255115,36085
61,2,125,10,0.00933251,36085
61,2,125,9,0.00531249,36085
61,2,125,8,0.00306239,36085
61,2,125,7,0.00213699,36085
61,2,125,6,0.00159626,36085
61,2,125,5,0.0018189,36085
61,2,125,4,0.0026042,36085
61,2,75,1,0.0220677,36085
61,2,125,13,0.27484,36085
61,2,135,15,0.111788,36085
61,2,125,2,0.00783196,36085
61,2,145,8,0.00380809,36085
61,2,145,7,0.00261405,36085
61,2,145,6,0.00224156,36085
61,2,145,5,0.00258716,36085
61,2,145,4,0.00319106,36085
61,2,145,3,0.00466727,36085
61,2,145,2,0.00950333,36085
61,2,135,5,0.00219027,36085
61,2,135,16,0.0429655,36085
61,2,135,6,0.0019823,36085
61,2,135,14,0.411713,36085
61,2,135,13,0.272991,36085
61,2,135,12,0.0709711,36085
61,2,135,11,0.0233986,36085
61,2,135,10,0.0097585,36085
61,2,135,9,0.00535663,36085
61,2,135,8,0.0035129,36085
61,2,145,10,0.00976644,36085
61,2,145,1,0.0260208,36085
61,2,242,2,0.00252065,36085
61,2,232,9,0.00647973,36085
61,2,242,10,0.014434,36085
61,2,242,9,0.00618575,36085
61,2,242,8,0.00311455,36085
61,2,242,7,0.00150704,36085
61,2,242,6,7.28402e-4,36085
61,2,242,5,8.31707e-4,36085
61,2,242,12,0.104232,36085
61,2,242,3,0.00127977,36085
61,2,242,13,0.300288,36085
61,2,242,1,0.0226668,36085
61,2,232,16,0.0385921,36085
61,2,232,15,0.100831,36085
61,2,232,14,0.3624,36085
61,2,232,13,0.302059,36085
61,2,232,12,0.102282,36085
61,2,232,11,0.035973,36085
61,2,75,3,0.00146165,36085
61,2,242,4,9.52838e-4,36085
61,2,15,6,9.03887e-4,36085
61,2,15,15,0.107407,36085
61,2,15,14,0.388145,36085
61,2,15,13,0.272116,36085
61,2,15,12,0.0976554,36085
61,2,15,11,0.0373698,36085
61,2,15,10,0.0155834,36085
61,2,15,9,0.00697334,36085
61,2,242,11,0.0375897,36085
61,2,15,7,0.00163246,36085
61,2,232,8,0.00319454,36085
61,2,15,5,7.0637e-4,36085
61,2,15,4,9.30589e-4,36085
61,2,15,3,0.00142829,36085
61,2,15,2,0.00249454,36085
61,2,15,1,0.0216809,36085
61,2,242,16,0.0381625,36085
61,2,242,15,0.0978964,36085
61,2,242,14,0.36761,36085
61,2,15,8,0.00374411,36085
61,2,212,10,0.0141245,36085
61,2,232,10,0.0145067,36085
61,2,222,2,0.00351503,36085
61,2,222,1,0.0214233,36085
61,2,212,16,0.0370949,36085
61,2,212,15,0.0950945,36085
61,2,212,14,0.375095,36085
61,2,212,13,0.288895,36085
61,2,222,4,0.00161681,36085
61,2,212,11,0.0373925,36085
61,2,222,5,0.00123331,36085
61,2,212,9,0.00594317,36085
61,2,212,8,0.00333538,36085
61,2,212,7,0.00185962,36085
61,2,212,6,0.00139814,36085
61,2,212,5,0.00137544,36085
61,2,212,4,0.00177963,36085
61,2,212,3,0.00273821,36085
61,2,175,2,0.0112403,36085
61,2,212,12,0.102798,36085
61,2,222,14,0.37257,36085
61,2,232,7,0.00127746,36085
61,2,232,6,8.91174e-4,36085
61,2,232,5,0.00120794,36085
61,2,232,4,0.00135378,36085
61,2,232,3,0.00199914,36085
61,2,232,2,0.00338696,36085
61,2,232,1,0.0235658,36085
61,2,222,3,0.00196545,36085
61,2,222,15,0.0983745,36085
61,2,25,2,0.00214681,36085
61,2,222,13,0.30109,36085
61,2,222,12,0.101296,36085
61,2,222,11,0.0353156,36085
61,2,222,10,0.0130354,36085
61,2,222,9,0.00595302,36085
61,2,222,8,0.00349511,36085
61,2,222,7,0.0016937,36085
61,2,222,6,0.00107144,36085
61,2,222,16,0.0363516,36085
61,2,55,3,0.00107068,36085
61,2,15,16,0.0412281,36085
61,2,55,11,0.0346243,36085
61,2,55,10,0.0142313,36085
61,2,55,9,0.00643589,36085
61,2,55,8,0.00336491,36085
61,2,55,7,0.00148895,36085
61,2,55,6,7.37855e-4,36085
61,2,55,13,0.266991,36085
61,2,55,4,5.84783e-4,36085
61,2,55,14,0.394734,36085
61,2,55,2,0.00228897,36085
61,2,55,1,0.0219676,36085
61,2,45,16,0.0447336,36085
61,2,45,15,0.114604,36085
61,2,45,14,0.3993,36085
61,2,45,13,0.264091,36085
61,2,45,12,0.0906819,36085
61,2,45,11,0.0344996,36085
61,2,55,5,5.95156e-4,36085
61,2,65,7,0.00150713,36085
61,2,65,16,0.0428747,36085
61,2,65,15,0.113708,36085
61,2,65,14,0.402246,36085
61,2,65,13,0.275287,36085
61,2,65,12,0.0836895,36085
61,2,65,11,0.0313857,36085
61,2,65,10,0.0129419,36085
61,2,55,12,0.0888274,36085
61,2,65,8,0.0028488,36085
61,2,45,8,0.00320054,36085
61,2,65,6,7.17974e-4,36085
61,2,65,5,5.26257e-4,36085
61,2,65,4,6.41494e-4,36085
61,2,65,3,0.00112859,36085
61,2,65,2,0.00229916,36085
61,2,65,1,0.0219545,36085
61,2,55,16,0.0451336,36085
61,2,55,15,0.116924,36085
61,2,65,9,0.00624292,36085
61,2,25,10,0.0166245,36085
61,2,35,3,9.47044e-4,36085
61,2,35,2,0.00225264,36085
61,2,35,1,0.0215746,36085
61,2,25,16,0.0419247,36085
61,2,25,15,0.115042,36085
61,2,25,14,0.380231,36085
61,2,25,13,0.270458,36085
61,2,45,10,0.0144704,36085
61,2,25,11,0.0384574,36085
61,2,35,6,7.40103e-4,36085
61,2,25,9,0.00728734,36085
61,2,25,8,0.00319922,36085
61,2,25,7,0.00156389,36085
61,2,25,6,8.36866e-4,36085
61,2,25,5,6.89178e-4,36085
61,2,25,4,7.25272e-4,36085
61,2,25,3,0.00121695,36085
61,2,212,1,0.0246972,36085
61,2,25,12,0.0980192,36085
61,2,35,14,0.386118,36085
61,2,25,1,0.021577,36085
61,2,45,7,0.00149164,36085
61,2,45,6,6.62271e-4,36085
61,2,45,5,5.65446e-4,36085
61,2,45,4,6.21331e-4,36085
61,2,45,3,0.00100076,36085
61,2,45,2,0.00205104,36085
61,2,45,1,0.0216687,36085
61,2,35,4,6.0155e-4,36085
61,2,35,15,0.110278,36085
61,2,35,5,5.50037e-4,36085
61,2,35,13,0.271164,36085
61,2,35,12,0.0977823,36085
61,2,35,11,0.0374915,36085
61,2,35,10,0.0160369,36085
61,2,35,9,0.00679895,36085
61,2,35,8,0.00341177,36085
61,2,35,7,0.001381,36085
61,2,45,9,0.00635783,36085
61,2,35,16,0.0428717,36085
61,5,112,7,0.0377137,36085
61,5,122,4,0.0519157,36085
61,5,122,3,0.092496,36085
61,5,122,2,0.0793471,36085
61,5,122,1,0.0765133,36085
61,5,112,16,0.00560731,36085
61,5,112,15,0.00488378,36085
61,5,112,14,0.0527268,36085
61,5,112,13,0.100027,36085
61,5,112,12,0.174188,36085
61,5,112,11,0.13349,36085
61,5,112,10,0.0943294,36085
61,5,212,1,0.0632773,36085
61,5,112,8,0.0180881,36085
61,5,122,7,0.032419,36085
61,5,112,6,0.0276748,36085
61,5,112,5,0.0271321,36085
61,5,112,4,0.0870037,36085
61,5,112,3,0.0727141,36085
61,5,112,2,0.0385276,36085
61,5,112,1,0.0910735,36085
61,5,102,16,0.00985852,36085
61,5,102,15,0.0138471,36085
61,5,102,14,0.0319085,36085
61,5,102,13,0.100467,36085
61,5,102,12,0.191677,36085
61,5,112,9,0.0348196,36085
61,5,132,3,0.0781089,36085
61,5,132,16,0.0269784,36085
61,5,132,15,0.0256937,36085
61,5,132,14,0.0183282,36085
61,5,132,13,0.0859884,36085
61,5,132,12,0.143971,36085
61,5,132,11,0.0943816,36085
61,5,132,10,0.0331449,36085
61,5,132,9,0.0334875,36085
61,5,132,8,0.0293765,36085
61,5,132,7,0.0216684,36085
61,5,132,6,0.0159301,36085
61,5,122,5,0.0586035,36085
61,5,132,4,0.0554985,36085
61,5,122,6,0.048175,36085
61,5,132,2,0.0946386,36085
61,5,132,1,0.20889,36085
61,5,122,16,0.00986171,36085
61,5,122,15,0.0117887,36085
61,5,122,14,0.0648379,36085
61,5,122,13,0.120268,36085
61,5,122,12,0.146452,36085
61,5,122,11,0.120494,36085
61,5,122,10,0.0482884,36085
61,5,122,9,0.0184765,36085
61,5,122,8,0.0200635,36085
61,5,102,9,0.022652,36085
61,5,132,5,0.0339157,36085
61,5,72,16,0.0270019,36085
61,5,102,11,0.14991,36085
61,5,82,12,0.117943,36085
61,5,82,11,0.123656,36085
61,5,82,10,0.0644216,36085
61,5,82,9,0.0386379,36085
61,5,82,8,0.0205217,36085
